,Company name,Registered number,"Operating revenue (Turnover)
th GBP 2014",top_250_2014,top_500_2014,dup_2014
23,SSE ENERGY SUPPLY LIMITED,3757502,"29,953,300",TRUE,TRUE,FALSE
24,CENTRICA PLC,3033654,"29,408,000",TRUE,TRUE,FALSE
25,IMPERIAL BRANDS PLC,3236483,"26,625,000",TRUE,TRUE,FALSE
26,HIFX EUROPE LIMITED,3517451,"4,317,862",TRUE,TRUE,FALSE
27,J SAINSBURY PLC,185647,"23,949,000",TRUE,TRUE,FALSE
28,SAINSBURY'S SUPERMARKETS LTD,3261722,"23,919,000",TRUE,TRUE,FALSE
29,WAL-MART STORES (UK) LIMITED,3759197,"23,232,400",TRUE,TRUE,TRUE
30,BROADSTREET GREAT WILSON EUROPE LIMITED,4521152,"23,232,400",TRUE,TRUE,TRUE
31,ASDA GROUP LIMITED,1396513,"23,232,400",TRUE,TRUE,TRUE
32,ASDA STORES LIMITED,464777,"23,156,700",TRUE,TRUE,FALSE
33,GSK PLC,3888792,"23,006,000",TRUE,TRUE,FALSE
34,AVIVA PLC,2468686,"20,057,000",TRUE,TRUE,FALSE
35,JAGUAR LAND ROVER AUTOMOTIVE PLC,6477691,"19,386,000",TRUE,TRUE,FALSE
36,NATWEST GROUP PLC,SC045551,"18,778,000",TRUE,TRUE,FALSE
37,NATWEST MARKETS PLC,SC090312,"18,315,000",TRUE,TRUE,FALSE
38,HSBC BANK PLC,14259,"18,313,000",TRUE,TRUE,FALSE
39,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,1800000,"18,287,000",TRUE,TRUE,TRUE
40,BT GROUP PLC,4190816,"18,287,000",TRUE,TRUE,TRUE
41,ANGLO AMERICAN PLC,3564138,"17,362,000",TRUE,TRUE,FALSE
42,COMPASS GROUP PLC,4083914,"17,058,000",TRUE,TRUE,FALSE
43,WM MORRISON SUPERMARKETS LIMITED,358949,"17,680,000",TRUE,TRUE,FALSE
44,ASTRAZENECA PLC,2723534,"16,735,000",TRUE,TRUE,FALSE
45,ABRDN PLC,SC286832,"16,588,000",TRUE,TRUE,FALSE
46,STANDARD CHARTERED PLC,966425,"15,896,235",TRUE,TRUE,FALSE
47,STANDARD CHARTERED BANK,ZC000018,"15,765,408",TRUE,TRUE,FALSE
48,JAGUAR LAND ROVER LIMITED,1672070,"15,693,600",TRUE,TRUE,FALSE
49,GREENERGY FUELS HOLDINGS LIMITED,7318726,"15,693,024",TRUE,TRUE,FALSE
50,ESSAR ENERGY LIMITED,7108619,"15,513,916",TRUE,TRUE,FALSE
51,OM RESIDUAL UK LIMITED,3591559,"15,478,000",TRUE,TRUE,FALSE
52,GREENERGY FUELS LIMITED,4058825,"15,438,145",TRUE,TRUE,FALSE
53,BAE SYSTEMS PLC,1470151,"15,430,000",TRUE,TRUE,FALSE
54,ESSO UK LIMITED,1589650,"14,915,000",TRUE,TRUE,FALSE
55,ABI SAB GROUP HOLDING LIMITED,3528416,"13,382,000",TRUE,TRUE,FALSE
56,PHILLIPS 66 LIMITED,529086,"14,821,138",TRUE,TRUE,FALSE
57,NATIONAL GRID PLC,4031152,"14,809,000",TRUE,TRUE,FALSE
58,MONEX EUROPE LIMITED,6014261,"9,960,039",TRUE,TRUE,FALSE
59,TUI TRAVEL LIMITED,6072876,"14,619,000",TRUE,TRUE,FALSE
60,DIAGEO PLC,23307,"13,980,000",TRUE,TRUE,FALSE
61,BRITISH AMERICAN TOBACCO P.L.C.,3407696,"13,971,000",TRUE,TRUE,FALSE
62,ROLLS-ROYCE PLC,1003142,"13,736,000",TRUE,TRUE,TRUE
63,ROLLS-ROYCE HOLDINGS PLC,7524813,"13,736,000",TRUE,TRUE,TRUE
64,BOC SEPS TRUSTEES LIMITED,3395416,"13,229,086",TRUE,TRUE,FALSE
65,BANK OF SCOTLAND PLC,SC327000,"13,192,000",TRUE,TRUE,FALSE
66,FERGUSON PLC,JE106605,"13,130,000",TRUE,TRUE,FALSE
67,WITTINGTON INVESTMENTS LIMITED,366054,"13,063,000",TRUE,TRUE,FALSE
68,ASSOCIATED BRITISH FOODS PLC,293262,"12,943,000",TRUE,TRUE,FALSE
69,HBOS PLC,SC218813,"12,841,000",TRUE,TRUE,FALSE
70,BG ENERGY HOLDINGS LIMITED,3763515,"12,370,294",TRUE,TRUE,FALSE
71,BG GROUP LIMITED,3690065,"12,370,000",TRUE,TRUE,FALSE
72,BRITISH AIRWAYS PLC,1777777,"11,719,000",TRUE,TRUE,FALSE
73,LIBERTY GLOBAL PLC,8379990,"11,702,879",TRUE,TRUE,FALSE
74,TOTALENERGIES GAS & POWER LIMITED,2172239,"11,588,184",TRUE,TRUE,FALSE
75,WPP PLC,JE111714,"11,528,900",TRUE,TRUE,TRUE
76,WPP JUBILEE LIMITED,8286875,"11,528,900",TRUE,TRUE,TRUE
77,JOHNSON MATTHEY PLC,33774,"11,155,200",TRUE,TRUE,FALSE
78,KINGFISHER PLC,1664812,"11,125,000",TRUE,TRUE,FALSE
79,BRITISH GAS TRADING LIMITED,3078711,"11,089,100",TRUE,TRUE,FALSE
80,CO-OPERATIVE GROUP LIMITED,IP00525R,"10,534,000",TRUE,TRUE,FALSE
81,FORD MOTOR COMPANY LIMITED,235446,"10,323,000",TRUE,TRUE,FALSE
82,MARKS AND SPENCER P.L.C.,214436,"10,309,700",TRUE,TRUE,TRUE
83,MARKS AND SPENCER GROUP P.L.C.,4256886,"10,309,700",TRUE,TRUE,TRUE
84,NATIONAL WESTMINSTER BANK PUBLIC LIMITED COMPANY,929027,"9,697,000",TRUE,TRUE,FALSE
85,INTERNATIONAL DISTRIBUTIONS SERVICES PLC,8680755,"9,456,000",TRUE,TRUE,FALSE
86,BLACKROCK LIFE LIMITED,2223202,"9,376,677",TRUE,TRUE,FALSE
87,LEGAL & GENERAL GROUP PLC,1417162,"9,047,000",TRUE,TRUE,FALSE
88,JOHN LEWIS PLC,233462,"9,027,800",TRUE,TRUE,TRUE
89,JOHN LEWIS PARTNERSHIP PLC,238937,"9,027,800",TRUE,TRUE,TRUE
90,VOLKSWAGEN GROUP UNITED KINGDOM LIMITED,514809,"8,868,400",TRUE,TRUE,FALSE
91,RECKITT BENCKISER GROUP PLC,6270876,"8,836,000",TRUE,TRUE,FALSE
92,"ESSO PETROLEUM COMPANY,LIMITED",26538,"8,782,000",TRUE,TRUE,FALSE
93,THOMAS COOK GROUP PLC,6091951,"8,588,000",TRUE,TRUE,FALSE
94,TATA STEEL UK HOLDINGS LIMITED,5887351,"8,556,000",TRUE,TRUE,TRUE
95,TATA STEEL EUROPE LIMITED,5957565,"8,556,000",TRUE,TRUE,TRUE
96,SAFEWAY LIMITED,1299733,"9,108,000",TRUE,TRUE,FALSE
97,EVRAZ PLC,7784342,"8,376,000",TRUE,TRUE,FALSE
98,SAFEWAY STORES LIMITED,746956,"9,042,000",TRUE,TRUE,FALSE
99,SANTANDER UK PLC,2294747,"8,189,000",TRUE,TRUE,FALSE
100,EDF ENERGY HOLDINGS LIMITED,6930266,"8,159,000",TRUE,TRUE,FALSE
101,NOBLE CLEAN FUELS LIMITED,6810620,"7,862,860",TRUE,TRUE,FALSE
102,ROYAL MAIL GROUP LIMITED,4138203,"7,782,000",TRUE,TRUE,FALSE
103,VEDANTA RESOURCES LIMITED,4740415,"7,764,515",TRUE,TRUE,FALSE
104,AON GLOBAL LIMITED,7876075,"7,724,620",TRUE,TRUE,FALSE
105,SKY LIMITED,2247735,"7,632,000",TRUE,TRUE,FALSE
106,E.ON ENERGY SOLUTIONS LIMITED,3407430,"7,489,000",TRUE,TRUE,FALSE
107,RSA INSURANCE GROUP LIMITED,2339826,"7,361,000",TRUE,TRUE,FALSE
108,SKY UK LIMITED,2906991,"7,320,000",TRUE,TRUE,FALSE
109,BALFOUR BEATTY PLC,395826,"7,264,000",TRUE,TRUE,FALSE
110,VALERO ENERGY LTD,8566216,"7,261,700",TRUE,TRUE,FALSE
111,SCOTTISH POWER UK PLC,SC117120,"7,107,400",TRUE,TRUE,TRUE
112,SCOTTISH POWER LIMITED,SC193794,"7,107,400",TRUE,TRUE,TRUE
113,BRITISH UNITED PROVIDENT ASSOCIATION LIMITED(THE),432511,"7,050,300",TRUE,TRUE,TRUE
114,BUPA FINANCE PLC.,2779134,"7,050,300",TRUE,TRUE,TRUE
115,GKN HOLDINGS LIMITED,66549,"6,982,000",TRUE,TRUE,TRUE
116,GKN LIMITED,4191106,"6,982,000",TRUE,TRUE,TRUE
117,VODAFONE LIMITED,1471587,"6,969,200",TRUE,TRUE,FALSE
118,CHRYSAOR PRODUCTION HOLDINGS LIMITED,3629601,"6,932,700",TRUE,TRUE,FALSE
119,JOHN SWIRE & SONS LIMITED,133143,"6,927,000",TRUE,TRUE,FALSE
120,ALDI STORES LIMITED,2321869,"6,893,257",TRUE,TRUE,FALSE
121,G4S LIMITED,4992207,"6,848,000",TRUE,TRUE,FALSE
122,FIRSTGROUP PLC,SC157176,"6,717,400",TRUE,TRUE,FALSE
123,SHELL U.K. LIMITED,140141,"6,713,000",TRUE,TRUE,FALSE
124,INCHCAPE PLC,609782,"6,702,700",TRUE,TRUE,FALSE
125,AIG EUROPE HOLDINGS LIMITED,6338631,"6,620,033",TRUE,TRUE,FALSE
126,EE LIMITED,2382161,"6,327,000",TRUE,TRUE,FALSE
127,EDF ENERGY CUSTOMERS LIMITED,2228297,"6,442,900",TRUE,TRUE,FALSE
128,NETWORK RAIL INFRASTRUCTURE LIMITED,2904587,"6,353,000",TRUE,TRUE,FALSE
129,NETWORK RAIL LIMITED,4402220,"6,333,000",TRUE,TRUE,FALSE
130,AVIVA GROUP HOLDINGS LIMITED,1555746,"6,219,000",TRUE,TRUE,FALSE
131,J.P. MORGAN CAPITAL HOLDINGS LIMITED,3871969,"6,171,359",TRUE,TRUE,FALSE
132,SW FUNDING PLC,SC199549,"6,165,000",TRUE,TRUE,FALSE
133,BUNZL PUBLIC LIMITED COMPANY,358948,"6,156,500",TRUE,TRUE,FALSE
134,CEVA GROUP LIMITED,5900853,"5,932,000",TRUE,TRUE,FALSE
135,J.P. MORGAN CHASE (UK) HOLDINGS LIMITED,1213086,"5,910,986",TRUE,TRUE,FALSE
136,REED ELSEVIER PLC/NV,#0060747,"5,773,000",TRUE,TRUE,FALSE
137,RELX GROUP PLC,2746616,"5,752,000",TRUE,TRUE,FALSE
138,MMO2 LIMITED,4190833,"5,694,000",TRUE,TRUE,FALSE
139,EDF ENERGY LIMITED,2366852,"5,678,100",TRUE,TRUE,FALSE
140,HOME RETAIL GROUP LIMITED,5863533,"5,663,000",TRUE,TRUE,FALSE
141,WAITROSE LIMITED,99405,"5,640,900",TRUE,TRUE,FALSE
142,SCOTTISH EQUITABLE PLC,SC144517,"5,615,400",TRUE,TRUE,FALSE
143,TRAVIS PERKINS PLC,824821,"5,580,700",TRUE,TRUE,FALSE
144,BAE SYSTEMS (OPERATIONS) LIMITED,1996687,"5,571,000",TRUE,TRUE,FALSE
145,ERNST & YOUNG EUROPE LLP,OC338303,"5,529,666",TRUE,TRUE,FALSE
146,LEGAL & GENERAL PENSIONS LIMITED,5935873,"5,489,000",TRUE,TRUE,FALSE
147,TELEFONICA UK LIMITED,1743099,"5,485,000",TRUE,TRUE,FALSE
148,THE PRUDENTIAL ASSURANCE COMPANY LIMITED,15454,"5,332,000",TRUE,TRUE,FALSE
149,NISSAN MOTOR MANUFACTURING (UK) LIMITED,1806912,"5,319,117",TRUE,TRUE,FALSE
150,BRITISH GAS LIMITED,8811254,"5,654,800",TRUE,TRUE,FALSE
151,J.P. MORGAN SECURITIES PLC,2711006,"5,178,114",TRUE,TRUE,FALSE
152,ESSAR OIL (UK) LIMITED,7071400,"5,139,815",TRUE,TRUE,FALSE
153,SCOTTISHPOWER ENERGY MANAGEMENT LIMITED,SC215843,"5,039,800",TRUE,TRUE,FALSE
154,HSBC FINANCE (NETHERLANDS),2815114,"4,989,899",TRUE,TRUE,FALSE
155,MONDI PLC,6209386,"4,968,000",TRUE,TRUE,FALSE
156,IMPERIAL TOBACCO LIMITED,1860181,"4,918,000",TRUE,TRUE,FALSE
157,PEARSON PLC,53723,"4,874,000",TRUE,TRUE,FALSE
158,GALLAHER LIMITED,1501573,"4,830,000",TRUE,TRUE,FALSE
159,CHRYSAOR PRODUCTION (U.K.) LIMITED,524868,"4,822,100",TRUE,TRUE,FALSE
160,CISCO INTERNATIONAL LIMITED,6640658,"4,780,467",TRUE,TRUE,FALSE
161,AVIVA LIFE & PENSIONS UK LIMITED,3253947,"4,775,000",TRUE,TRUE,FALSE
162,CERTAS ENERGY UK LIMITED,4168225,"4,734,730",TRUE,TRUE,FALSE
163,BMW (UK) LIMITED,1378137,"4,694,854",TRUE,TRUE,FALSE
164,BOOKER GROUP LIMITED,5145685,"4,681,600",TRUE,TRUE,FALSE
165,BLUE OCEAN ASSOCIATES LIMITED,2834943,"3,796,842",TRUE,TRUE,FALSE
166,CARNIVAL PLC,4039524,"4,603,000",TRUE,TRUE,FALSE
167,EASYJET AIRLINE COMPANY LIMITED,3034606,"4,569,000",TRUE,TRUE,FALSE
168,HARVEST ENERGY LIMITED,2999020,"3,632,297",TRUE,TRUE,FALSE
169,EASYJET PLC,3959649,"4,527,000",TRUE,TRUE,FALSE
170,NPOWER LIMITED,3653277,"4,498,000",TRUE,TRUE,FALSE
171,TATA STEEL UK LIMITED,2280000,"4,491,000",TRUE,TRUE,FALSE
172,SANTANDER UK GROUP HOLDINGS PLC,8700698,"4,470,000",TRUE,TRUE,FALSE
173,TRANSPORT TRADING LIMITED,3914810,"4,439,300",TRUE,TRUE,FALSE
174,CAPITA PLC,2081330,"4,378,100",TRUE,TRUE,FALSE
175,VIRGIN HOLDINGS LIMITED,3609453,"4,276,000",TRUE,TRUE,FALSE
176,VUKH LIMITED,3160887,"4,270,000",TRUE,TRUE,FALSE
177,BP GAS MARKETING LIMITED,908982,"4,219,622",TRUE,TRUE,FALSE
178,JOHN WOOD GROUP PLC,SC036219,"4,216,058",TRUE,TRUE,FALSE
179,GOLDMAN SACHS GROUP UK LIMITED,8657873,"4,213,708",TRUE,TRUE,FALSE
180,PALMER & HARVEY (HOLDINGS) PLC,6470058,"4,197,000",TRUE,TRUE,FALSE
181,KPMG EUROPE LLP,OC324045,,TRUE,TRUE,FALSE
182,HSBC INVESTMENT COMPANY LIMITED,4308091,"4,178,158",TRUE,TRUE,FALSE
183,ASTRAZENECA UK LIMITED,3674842,"4,178,000",TRUE,TRUE,FALSE
184,PALMER & HARVEY MCLANE LIMITED,1874153,"4,175,091",TRUE,TRUE,FALSE
185,MERCEDES-BENZ CARS UK LIMITED,2448457,"4,158,716",TRUE,TRUE,FALSE
186,HONDA MOTOR EUROPE LIMITED,857969,"4,151,048",TRUE,TRUE,FALSE
187,DHL SUPPLY CHAIN LIMITED,528867,"4,132,161",TRUE,TRUE,FALSE
188,VIRGIN MEDIA FINANCE PLC,5061787,"4,094,200",TRUE,TRUE,FALSE
189,CURRYS GROUP LIMITED,504877,"4,078,300",TRUE,TRUE,FALSE
190,IGROUP 8 LIMITED,3895064,"4,072,457",TRUE,TRUE,FALSE
191,AVIVA INSURANCE LIMITED,SC002116,"4,061,000",TRUE,TRUE,FALSE
192,DS SMITH PLC,1377658,"4,035,000",TRUE,TRUE,FALSE
193,PETROFAC LTD,JE81792,"4,002,000",TRUE,TRUE,FALSE
194,PENDRAGON PLC,2304195,"4,000,400",TRUE,TRUE,FALSE
195,AMEC FOSTER WHEELER LIMITED,1675285,"3,993,000",TRUE,TRUE,FALSE
196,SCOTTISHPOWER ENERGY RETAIL LIMITED,SC190287,"3,956,000",TRUE,TRUE,FALSE
197,SERCO GROUP PLC,2048608,"3,955,000",TRUE,TRUE,FALSE
198,TUI UK LIMITED,2830117,"3,945,000",TRUE,TRUE,FALSE
199,AIRBUS OPERATIONS LIMITED,3468788,"3,932,000",TRUE,TRUE,FALSE
200,BP OIL UK LIMITED,446915,"3,876,000",TRUE,TRUE,FALSE
201,ARGOS LIMITED,1081551,"3,872,446",TRUE,TRUE,FALSE
202,SHIRE PLC,JE99854,"3,862,053",TRUE,TRUE,FALSE
203,BARCLAYS EXECUTION SERVICES LIMITED,1767980,"3,843,984",TRUE,TRUE,FALSE
204,PARAGON OFFSHORE PLC,8814042,"1,278,626",FALSE,FALSE,FALSE
205,REXAM LIMITED,191285,"3,832,000",TRUE,TRUE,FALSE
206,AVIVA INTERNATIONAL INSURANCE LIMITED,21487,"3,825,000",TRUE,TRUE,FALSE
207,BOOKER LIMITED,197380,"3,809,900",TRUE,TRUE,FALSE
208,MOTABILITY OPERATIONS GROUP PLC,6541091,"3,802,900",TRUE,TRUE,FALSE
209,GOLDMAN SACHS INTERNATIONAL,2263951,"3,782,853",TRUE,TRUE,FALSE
210,PRAX LINDSEY OIL REFINERY LIMITED,564599,"4,389,914",TRUE,TRUE,FALSE
211,NEXT PLC,4412362,"3,740,000",TRUE,TRUE,FALSE
212,VAUXHALL MOTORS LIMITED,135767,"1,869,500",FALSE,TRUE,FALSE
213,SONY EUROPE LIMITED,2422874,"3,713,790",TRUE,TRUE,FALSE
214,INTEL CORPORATION (UK) LIMITED,1134945,"3,692,365",TRUE,TRUE,FALSE
215,SEFE MARKETING & TRADING LIMITED,3768267,"3,680,736",TRUE,TRUE,FALSE
216,HAYS PLC,2150950,"3,678,500",TRUE,TRUE,FALSE
217,IBM UNITED KINGDOM LIMITED,741598,"3,672,200",TRUE,TRUE,FALSE
218,SK ENERGY EUROPE LIMITED,4138778,"3,670,458",TRUE,TRUE,FALSE
219,SYTNER GROUP LIMITED,2883766,"3,665,451",TRUE,TRUE,FALSE
220,DIMENSION DATA HOLDINGS LIMITED,3704278,"3,927,456",TRUE,TRUE,FALSE
221,B&Q LIMITED,973387,"3,589,500",TRUE,TRUE,FALSE
222,EXXONMOBIL GAS MARKETING EUROPE LIMITED,2517230,"3,574,000",TRUE,TRUE,FALSE
223,GUARDIAN ROYAL EXCHANGE PUBLIC LIMITED COMPANY,1821312,"3,535,000",TRUE,TRUE,FALSE
224,MARTIN-BROWER UK HOLDINGS LTD.,7972753,"3,517,359",TRUE,TRUE,FALSE
225,INEOS SALES (UK) LIMITED,7445505,"3,498,891",TRUE,TRUE,FALSE
226,CARILLION PLC,3782379,"3,493,900",TRUE,TRUE,FALSE
227,THE CURRENCY CLOUD GROUP LIMITED,6324658,"3,482,634",TRUE,TRUE,FALSE
228,THE CURRENCY CLOUD LIMITED,6323311,"3,482,540",TRUE,TRUE,FALSE
229,MERRILL LYNCH UK HOLDINGS LIMITED,6657954,"3,473,353",TRUE,TRUE,FALSE
230,BOPARAN HOLDINGS LIMITED,3558065,"3,419,200",TRUE,TRUE,TRUE
231,BOPARAN HOLDCO LIMITED,7495915,"3,419,200",TRUE,TRUE,TRUE
232,AIG EUROPE LIMITED,1486260,"3,403,700",TRUE,TRUE,FALSE
233,MANAGED PENSION FUNDS LIMITED,4486031,"3,401,602",TRUE,TRUE,FALSE
234,NATIONAL GRID ELECTRICITY TRANSMISSION PLC,2366977,"3,393,000",TRUE,TRUE,FALSE
235,ANTOFAGASTA PLC,1627889,"3,392,804",TRUE,TRUE,FALSE
236,GLAXOSMITHKLINE INTELLECTUAL PROPERTY LIMITED,8283186,"3,386,471",TRUE,TRUE,FALSE
237,INVESTEC PLC,3633621,"3,342,149",TRUE,TRUE,FALSE
238,BABCOCK INTERNATIONAL GROUP PLC,2342138,"3,321,000",TRUE,TRUE,FALSE
239,ARNOLD CLARK AUTOMOBILES LIMITED,SC036386,"3,265,412",TRUE,TRUE,FALSE
240,ROYAL & SUN ALLIANCE INSURANCE LIMITED,93792,"3,260,000",TRUE,TRUE,FALSE
241,AIR BERLIN PLC,5643814,"3,228,429",TRUE,TRUE,FALSE
242,SCOTTISH WIDOWS GROUP LIMITED,SC199547,"3,197,457",TRUE,TRUE,FALSE
243,BARRATT DEVELOPMENTS P L C,604574,"3,157,000",TRUE,TRUE,FALSE
244,BP EXPLORATION (ANGOLA) LIMITED,615393,"3,148,106",TRUE,TRUE,FALSE
245,TATE & LYLE PUBLIC LIMITED COMPANY,76535,"3,147,000",TRUE,TRUE,FALSE
246,VALARIS PLC,7023598,"3,135,638",TRUE,TRUE,FALSE
247,COMPUTACENTER PLC,3110569,"3,107,759",TRUE,TRUE,FALSE
248,BALFOUR BEATTY GROUP LIMITED,101073,"3,103,000",TRUE,TRUE,FALSE
249,EDF ENERGY NUCLEAR GENERATION LIMITED,3076445,"3,103,000",TRUE,TRUE,FALSE
250,BRAKE BROS LIMITED,2035315,"3,094,200",TRUE,TRUE,FALSE
251,CUCINA ACQUISITION (UK) LIMITED,6279225,"3,094,200",TRUE,TRUE,TRUE
252,CUCINA FINANCE (UK) LIMITED,6305253,"3,094,200",TRUE,TRUE,TRUE
253,CUCINA LUX INVESTMENTS LIMITED,6305255,"3,094,200",TRUE,TRUE,TRUE
254,RICOH EUROPE HOLDINGS PLC,6273215,"3,087,900",TRUE,TRUE,FALSE
255,SIEMENS PUBLIC LIMITED COMPANY,727817,"3,082,427",TRUE,TRUE,FALSE
256,VIVO ENERGY NAMIBIA LIMITED,1214315,"3,074,794",TRUE,TRUE,FALSE
257,LOOKERS PLC,111876,"3,042,900",TRUE,TRUE,FALSE
258,NATIONAL GRID GAS PLC,2006000,"3,033,000",TRUE,TRUE,FALSE
259,MOTABILITY LEASING LIMITED,6542987,"3,028,916",TRUE,TRUE,FALSE
260,ROTHESAY LIMITED,8668809,"3,023,038",TRUE,TRUE,FALSE
261,ST. JAMES'S PLACE UK PLC,2628062,"3,014,900",TRUE,TRUE,FALSE
262,LEGAL AND GENERAL ASSURANCE SOCIETY LIMITED,166055,"3,002,000",TRUE,TRUE,FALSE
263,ARLA FOODS LIMITED,2143253,"2,990,564",TRUE,TRUE,FALSE
264,U K INSURANCE LIMITED,1179980,"2,986,700",TRUE,TRUE,TRUE
265,DIRECT LINE INSURANCE GROUP PLC,2280426,"2,986,700",TRUE,TRUE,TRUE
266,SMITH & NEPHEW PLC,324357,"2,961,000",TRUE,TRUE,FALSE
267,KIER GROUP PLC,2708030,"2,954,300",TRUE,TRUE,FALSE
268,SMITHS GROUP PLC,137013,"2,951,600",FALSE,TRUE,FALSE
269,BDW TRADING LIMITED,3018173,"2,944,429",FALSE,TRUE,FALSE
270,DARTY LIMITED,4232413,"2,939,235",FALSE,TRUE,FALSE
271,SANTANDER FINANCIAL SERVICES PLC,2338548,"2,939,000",FALSE,TRUE,FALSE
272,STAGECOACH GROUP LIMITED,SC100764,"2,930,000",FALSE,TRUE,FALSE
273,VIRGIN ATLANTIC TWO LIMITED,3552500,"2,927,900",FALSE,TRUE,TRUE
274,VIRGIN ATLANTIC LIMITED,8867781,"2,927,900",FALSE,TRUE,TRUE
275,ICE EUROPE PARENT LIMITED,7295772,"2,919,850",FALSE,TRUE,FALSE
276,INTERSERVE PLC,88456,"2,913,000",FALSE,TRUE,FALSE
277,GLAXOSMITHKLINE SERVICES UNLIMITED,1047315,"2,913,000",FALSE,TRUE,FALSE
278,EXPERIAN PLC,JE93905,"2,903,000",FALSE,TRUE,FALSE
279,MERRILL LYNCH INTERNATIONAL,2312079,"2,827,551",FALSE,TRUE,FALSE
280,SONY GLOBAL TREASURY SERVICES PLC,4120046,"2,823,699",FALSE,TRUE,FALSE
281,MASH HOLDINGS LIMITED,6861426,"2,823,447",FALSE,TRUE,FALSE
282,PRICEWATERHOUSECOOPERS LLP,OC303525,"2,814,000",FALSE,TRUE,FALSE
283,DRAX GROUP PLC,5562053,"2,805,000",FALSE,TRUE,FALSE
284,PHOENIX LIFE LIMITED,1016269,"2,801,000",FALSE,TRUE,FALSE
285,EFFEM HOLDINGS LIMITED,3689160,"2,767,728",FALSE,TRUE,FALSE
286,PRIMARK STORES LIMITED,453448,"2,786,250",FALSE,TRUE,FALSE
287,FRIENDS LIFE HOLDINGS LIMITED,6986155,"2,766,000",FALSE,TRUE,FALSE
288,ANGLO PLATINUM MARKETING LIMITED,6726161,"2,752,088",FALSE,TRUE,FALSE
289,LANNIS LIMITED,7875222,"2,710,600",FALSE,TRUE,FALSE
290,TAVETA INVESTMENTS LIMITED,4464926,"2,706,388",FALSE,TRUE,FALSE
291,FRASERS GROUP PLC,6035106,"2,705,958",FALSE,TRUE,FALSE
292,THE GO-AHEAD GROUP LIMITED,2100855,"2,702,400",FALSE,TRUE,FALSE
293,CHRYSAOR PETROLEUM COMPANY U.K. LIMITED,792712,"2,699,286",FALSE,TRUE,FALSE
294,ICELAND FOODS LIMITED,1107406,"2,699,261",FALSE,TRUE,FALSE
295,HEATHROW AIRPORT LIMITED,1991017,"2,694,000",FALSE,TRUE,FALSE
296,HEATHROW (SP) LIMITED,6458621,"2,692,000",FALSE,TRUE,TRUE
297,HEATHROW FINANCE PLC,6458635,"2,692,000",FALSE,TRUE,TRUE
298,AAH PHARMACEUTICALS LIMITED,123458,,FALSE,FALSE,FALSE
299,FGP TOPCO LIMITED,5723961,"2,691,000",FALSE,TRUE,TRUE
300,HEATHROW AIRPORT HOLDINGS LIMITED,5757208,"2,691,000",FALSE,TRUE,TRUE
301,TAYLOR WIMPEY PLC,296805,"2,686,100",FALSE,TRUE,FALSE
302,CENTRICA ENERGY MARKETING LIMITED,8807923,"2,883,300",FALSE,TRUE,FALSE
303,HEWLETT - PACKARD LIMITED,690597,"2,650,379",FALSE,TRUE,FALSE
304,ROYAL LONDON (CIS) LIMITED,8629353,"2,640,000",FALSE,TRUE,FALSE
305,CHEVRON PRODUCTS UK LIMITED,3600726,"2,637,481",FALSE,TRUE,FALSE
306,SIG PLC,998314,"2,633,900",FALSE,TRUE,FALSE
