,Company name,Registered number,"Operating revenue (Turnover)
th GBP 2015",top_250_2015,top_500_2015,dup_2015
24,RIO TINTO PLC,719885,"23,592,000",TRUE,TRUE,FALSE
25,SAINSBURY'S SUPERMARKETS LTD,3261722,"23,443,000",TRUE,TRUE,FALSE
26,WAL-MART STORES (UK) LIMITED,3759197,,FALSE,FALSE,FALSE
27,BROADSTREET GREAT WILSON EUROPE LIMITED,4521152,"22,374,800",TRUE,TRUE,TRUE
28,ASDA GROUP LIMITED,1396513,"22,374,800",TRUE,TRUE,TRUE
29,ASDA STORES LIMITED,464777,"22,066,000",TRUE,TRUE,FALSE
30,JAGUAR LAND ROVER AUTOMOTIVE PLC,6477691,"21,866,000",TRUE,TRUE,FALSE
31,AVIVA PLC,2468686,"18,924,000",TRUE,TRUE,FALSE
32,HSBC BANK PLC,14259,"18,630,000",TRUE,TRUE,FALSE
33,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,1800000,"17,979,000",TRUE,TRUE,TRUE
34,BT GROUP PLC,4190816,"17,979,000",TRUE,TRUE,TRUE
35,JAGUAR LAND ROVER LIMITED,1672070,"17,738,000",TRUE,TRUE,FALSE
36,COMPASS GROUP PLC,4083914,"17,590,000",TRUE,TRUE,FALSE
37,MONEX EUROPE LIMITED,6014261,"13,021,826",TRUE,TRUE,FALSE
38,SINOCHEM INTERNATIONAL OIL (LONDON) CO; LIMITED,2553758,"16,928,227",TRUE,TRUE,FALSE
39,BAE SYSTEMS PLC,1470151,"16,787,000",TRUE,TRUE,FALSE
40,ASTRAZENECA PLC,2723534,"16,736,000",TRUE,TRUE,FALSE
41,NATWEST GROUP PLC,SC045551,"16,727,000",TRUE,TRUE,FALSE
42,ESSAR ENERGY LIMITED,7108619,"16,394,382",TRUE,TRUE,FALSE
43,NATWEST MARKETS PLC,SC090312,"16,392,000",TRUE,TRUE,FALSE
44,WM MORRISON SUPERMARKETS LIMITED,358949,"16,816,000",TRUE,TRUE,FALSE
45,DIAGEO PLC,23307,"15,966,000",TRUE,TRUE,FALSE
46,NATIONAL GRID PLC,4031152,"15,201,000",TRUE,TRUE,FALSE
47,STANDARD CHARTERED BANK,ZC000018,"14,259,297",TRUE,TRUE,FALSE
48,STANDARD CHARTERED PLC,966425,"14,208,494",TRUE,TRUE,FALSE
49,GREENERGY FUELS HOLDINGS LIMITED,7318726,"14,103,958",TRUE,TRUE,FALSE
50,GREENERGY FUELS LIMITED,4058825,"13,878,924",TRUE,TRUE,FALSE
51,ANGLO AMERICAN PLC,3564138,"13,856,000",TRUE,TRUE,FALSE
52,ABI SAB GROUP HOLDING LIMITED,3528416,"14,906,000",TRUE,TRUE,FALSE
53,ROLLS-ROYCE PLC,1003142,"13,725,000",TRUE,TRUE,TRUE
54,ROLLS-ROYCE HOLDINGS PLC,7524813,"13,725,000",TRUE,TRUE,TRUE
55,OM RESIDUAL UK LIMITED,3591559,"13,695,000",TRUE,TRUE,FALSE
56,FERGUSON PLC,JE106605,"13,332,000",TRUE,TRUE,FALSE
57,BRITISH AMERICAN TOBACCO P.L.C.,3407696,"13,104,000",TRUE,TRUE,FALSE
58,WITTINGTON INVESTMENTS LIMITED,366054,"12,943,000",TRUE,TRUE,FALSE
59,ASSOCIATED BRITISH FOODS PLC,293262,"12,800,000",TRUE,TRUE,FALSE
60,LIBERTY GLOBAL PLC,8379990,"12,382,307",TRUE,TRUE,FALSE
61,WPP PLC,JE111714,"12,235,200",TRUE,TRUE,TRUE
62,WPP JUBILEE LIMITED,8286875,"12,235,200",TRUE,TRUE,TRUE
63,HBOS PLC,SC218813,"11,417,000",TRUE,TRUE,FALSE
64,BRITISH AIRWAYS PLC,1777777,"11,333,000",TRUE,TRUE,FALSE
65,BANK OF SCOTLAND PLC,SC327000,"11,305,000",TRUE,TRUE,FALSE
66,FORD MOTOR COMPANY LIMITED,235446,"11,153,000",TRUE,TRUE,FALSE
67,BG ENERGY HOLDINGS LIMITED,3763515,"11,042,471",TRUE,TRUE,FALSE
68,KINGFISHER PLC,1664812,"10,966,000",TRUE,TRUE,FALSE
69,BG GROUP LIMITED,3690065,"10,938,156",TRUE,TRUE,FALSE
70,BRITISH GAS TRADING LIMITED,3078711,"10,635,400",TRUE,TRUE,FALSE
71,JOHNSON MATTHEY PLC,33774,"10,059,700",TRUE,TRUE,FALSE
72,SKY LIMITED,2247735,"9,989,000",TRUE,TRUE,FALSE
73,BRITISH UNITED PROVIDENT ASSOCIATION LIMITED(THE),432511,"9,828,400",TRUE,TRUE,FALSE
74,JOHN LEWIS PLC,233462,"9,701,000",TRUE,TRUE,TRUE
75,JOHN LEWIS PARTNERSHIP PLC,238937,"9,701,000",TRUE,TRUE,TRUE
76,CO-OPERATIVE GROUP LIMITED,IP00525R,"9,433,000",TRUE,TRUE,FALSE
77,VOLKSWAGEN GROUP UNITED KINGDOM LIMITED,514809,"9,430,300",TRUE,TRUE,FALSE
78,INTERNATIONAL DISTRIBUTIONS SERVICES PLC,8680755,"9,328,000",TRUE,TRUE,FALSE
79,ABRDN PLC,SC286832,"8,892,000",TRUE,TRUE,FALSE
80,RECKITT BENCKISER GROUP PLC,6270876,"8,874,000",TRUE,TRUE,FALSE
81,VEDANTA RESOURCES LIMITED,4740415,"8,674,862",TRUE,TRUE,FALSE
82,AVIVA GROUP HOLDINGS LIMITED,1555746,"8,517,000",TRUE,TRUE,FALSE
83,EDF ENERGY HOLDINGS LIMITED,6930266,"8,440,000",TRUE,TRUE,FALSE
84,NATIONAL WESTMINSTER BANK PUBLIC LIMITED COMPANY,929027,"8,437,000",TRUE,TRUE,FALSE
85,SANTANDER UK PLC,2294747,"8,093,000",TRUE,TRUE,TRUE
86,SANTANDER UK GROUP HOLDINGS PLC,8700698,"8,093,000",TRUE,TRUE,TRUE
87,PHILLIPS 66 LIMITED,529086,"8,065,502",TRUE,TRUE,FALSE
88,SAFEWAY LIMITED,1299733,"8,415,000",TRUE,TRUE,FALSE
89,AON GLOBAL LIMITED,7876075,"7,913,026",TRUE,TRUE,FALSE
90,SAFEWAY STORES LIMITED,746956,"8,358,000",TRUE,TRUE,FALSE
91,TATA STEEL UK HOLDINGS LIMITED,5887351,"7,879,000",TRUE,TRUE,TRUE
92,TATA STEEL EUROPE LIMITED,5957565,"7,879,000",TRUE,TRUE,TRUE
93,THOMAS COOK GROUP PLC,6091951,"7,834,000",TRUE,TRUE,FALSE
94,NOBLE CLEAN FUELS LIMITED,6810620,"7,772,396",TRUE,TRUE,FALSE
95,ROYAL MAIL GROUP LIMITED,4138203,"7,772,000",TRUE,TRUE,FALSE
96,ALDI STORES LIMITED,2321869,"7,705,140",TRUE,TRUE,FALSE
97,CURRYS PLC,7105905,"8,255,000",TRUE,TRUE,FALSE
98,EDF ENERGY LIMITED,2366852,"7,600,800",TRUE,TRUE,FALSE
99,SKY UK LIMITED,2906991,"7,530,000",TRUE,TRUE,FALSE
100,THE PRUDENTIAL ASSURANCE COMPANY LIMITED,15454,"7,261,000",TRUE,TRUE,FALSE
101,GKN HOLDINGS LIMITED,66549,"7,231,000",TRUE,TRUE,TRUE
102,GKN LIMITED,4191106,"7,231,000",TRUE,TRUE,TRUE
103,BUPA FINANCE PLC.,2779134,"7,010,400",TRUE,TRUE,FALSE
104,BALFOUR BEATTY PLC,395826,"6,955,000",TRUE,TRUE,FALSE
105,JOHN SWIRE & SONS LIMITED,133143,"6,936,000",TRUE,TRUE,FALSE
106,E.ON ENERGY SOLUTIONS LIMITED,3407430,"6,900,000",TRUE,TRUE,FALSE
107,LEGAL AND GENERAL ASSURANCE SOCIETY LIMITED,166055,"6,864,000",TRUE,TRUE,FALSE
108,G4S LIMITED,4992207,"6,863,000",TRUE,TRUE,FALSE
109,INCHCAPE PLC,609782,"6,836,300",TRUE,TRUE,FALSE
110,J.P. MORGAN CAPITAL HOLDINGS LIMITED,3871969,"6,623,315",TRUE,TRUE,FALSE
111,SCOTTISH POWER UK PLC,SC117120,"6,590,400",TRUE,TRUE,TRUE
112,SCOTTISH POWER LIMITED,SC193794,"6,590,400",TRUE,TRUE,TRUE
113,BOOTS UK LIMITED,928555,"9,198,000",TRUE,TRUE,FALSE
114,BUNZL PUBLIC LIMITED COMPANY,358948,"6,489,700",TRUE,TRUE,FALSE
115,BAE SYSTEMS (OPERATIONS) LIMITED,1996687,"6,386,000",TRUE,TRUE,FALSE
116,EDF ENERGY CUSTOMERS LIMITED,2228297,"6,372,800",TRUE,TRUE,FALSE
117,SW FUNDING PLC,SC199549,"6,362,000",TRUE,TRUE,FALSE
118,EE LIMITED,2382161,"6,311,000",TRUE,TRUE,FALSE
119,J.P. MORGAN CHASE (UK) HOLDINGS LIMITED,1213086,"6,322,563",TRUE,TRUE,FALSE
120,VODAFONE LIMITED,1471587,"6,294,200",TRUE,TRUE,FALSE
121,CISCO INTERNATIONAL LIMITED,6640658,"6,289,096",TRUE,TRUE,FALSE
122,RSA INSURANCE GROUP LIMITED,2339826,"6,160,000",TRUE,TRUE,FALSE
123,NETWORK RAIL INFRASTRUCTURE LIMITED,2904587,"6,113,000",TRUE,TRUE,FALSE
124,NETWORK RAIL LIMITED,4402220,"6,087,000",TRUE,TRUE,FALSE
125,FIRSTGROUP PLC,SC157176,"6,050,700",TRUE,TRUE,FALSE
126,WAITROSE LIMITED,99405,"6,016,700",TRUE,TRUE,FALSE
127,VALERO ENERGY LTD,8566216,"6,009,300",TRUE,TRUE,FALSE
128,RELX PLC,77536,"5,971,000",TRUE,TRUE,FALSE
129,RELX GROUP PLC,2746616,"5,969,000",TRUE,TRUE,FALSE
130,TRAVIS PERKINS PLC,824821,"5,941,600",TRUE,TRUE,FALSE
131,EVRAZ PLC,7784342,"5,938,000",TRUE,TRUE,FALSE
132,SCOTTISH EQUITABLE PLC,SC144517,"5,802,800",TRUE,TRUE,FALSE
133,HOME RETAIL GROUP LIMITED,5863533,"5,710,400",TRUE,TRUE,FALSE
134,TELEFONICA O2 HOLDINGS LIMITED,5310128,"5,686,000",TRUE,TRUE,FALSE
135,SHELL GLOBAL LNG LIMITED,1287989,"5,621,828",TRUE,TRUE,FALSE
136,"ESSO PETROLEUM COMPANY,LIMITED",26538,"5,537,000",TRUE,TRUE,FALSE
137,BMW (UK) LIMITED,1378137,"5,475,012",TRUE,TRUE,FALSE
138,AMEC FOSTER WHEELER LIMITED,1675285,"5,455,000",TRUE,TRUE,FALSE
139,E D & F MAN HOLDINGS LIMITED,3909548,"5,419,082",TRUE,TRUE,FALSE
140,TELEFONICA UK LIMITED,1743099,"5,393,000",TRUE,TRUE,FALSE
141,NISSAN MOTOR MANUFACTURING (UK) LIMITED,1806912,"5,262,267",TRUE,TRUE,FALSE
142,J.P. MORGAN SECURITIES PLC,2711006,"5,196,959",TRUE,TRUE,FALSE
143,TESCO OVERSEAS INVESTMENTS LIMITED,3193632,"5,193,000",TRUE,TRUE,FALSE
144,BRITISH GAS LIMITED,8811254,"5,184,100",TRUE,TRUE,FALSE
145,ESSAR OIL (UK) LIMITED,7071400,"5,129,328",TRUE,TRUE,FALSE
146,ASTRAZENECA UK LIMITED,3674842,"5,091,000",TRUE,TRUE,FALSE
147,MONDI PLC,6209386,"5,019,000",TRUE,TRUE,FALSE
148,NIELSEN HOLDINGS LIMITED,9422989,"4,180,722",TRUE,TRUE,FALSE
149,MERCEDES-BENZ CARS UK LIMITED,2448457,"4,868,087",TRUE,TRUE,FALSE
150,GALLAHER LIMITED,1501573,"4,857,900",TRUE,TRUE,FALSE
151,CAPITA PLC,2081330,"4,836,900",TRUE,TRUE,FALSE
152,RIO TINTO AUSTRALIAN HOLDINGS LIMITED,464176,"4,819,481",TRUE,TRUE,TRUE
153,RIO TINTO SOUTH EAST ASIA LIMITED,3699290,"4,819,481",TRUE,TRUE,TRUE
154,BOOKER GROUP LIMITED,5145685,"4,753,000",TRUE,TRUE,FALSE
155,GOLDMAN SACHS INTERNATIONAL,2263951,"4,752,422",TRUE,TRUE,FALSE
156,IMPERIAL TOBACCO LIMITED,1860181,"4,741,000",TRUE,TRUE,FALSE
157,LEGAL & GENERAL GROUP PLC,1417162,"4,739,000",TRUE,TRUE,FALSE
158,EASYJET AIRLINE COMPANY LIMITED,3034606,"4,736,000",TRUE,TRUE,FALSE
159,FRIENDS LIFE LIMITED,4096141,"4,711,000",TRUE,TRUE,FALSE
160,EASYJET PLC,3959649,"4,686,000",TRUE,TRUE,FALSE
161,LEGAL AND GENERAL ASSURANCE (PENSIONS MANAGEMENT) LIMITED,1006112,"4,671,800",TRUE,TRUE,FALSE
162,TRANSPORT TRADING LIMITED,3914810,"4,656,300",TRUE,TRUE,FALSE
163,PETROFAC LTD,JE81792,"4,636,000",TRUE,TRUE,FALSE
164,CEVA GROUP LIMITED,5900853,"4,617,989",TRUE,TRUE,FALSE
165,SHELL U.K. LIMITED,140141,"4,600,000",TRUE,TRUE,FALSE
166,CARNIVAL PLC,4039524,"4,511,000",TRUE,TRUE,FALSE
167,VIRGIN MEDIA FINANCE PLC,5061787,"4,496,700",TRUE,TRUE,FALSE
168,PEARSON PLC,53723,"4,468,000",TRUE,TRUE,FALSE
169,PALMER & HARVEY (HOLDINGS) PLC,6470058,"4,465,500",TRUE,TRUE,FALSE
170,PENDRAGON PLC,2304195,"4,453,900",TRUE,TRUE,FALSE
171,PALMER & HARVEY MCLANE LIMITED,1874153,"4,430,400",TRUE,TRUE,FALSE
172,PRAX LINDSEY OIL REFINERY LIMITED,564599,"2,664,526",FALSE,TRUE,FALSE
173,SHIRE PLC,JE99854,"4,346,474",TRUE,TRUE,FALSE
174,INEOS INDUSTRIES LIMITED,6959146,"4,343,295",TRUE,TRUE,FALSE
175,"PETROCHINA INTERNATIONAL (LONDON) CO., LIMITED",4410974,"4,329,427",TRUE,TRUE,FALSE
176,CURRYS GROUP LIMITED,504877,"4,314,000",TRUE,TRUE,FALSE
177,SCOTTISHPOWER ENERGY MANAGEMENT LIMITED,SC215843,"4,309,800",TRUE,TRUE,FALSE
178,CERTAS ENERGY UK LIMITED,4168225,"4,308,866",TRUE,TRUE,FALSE
179,SYTNER GROUP LIMITED,2883766,"4,234,417",TRUE,TRUE,FALSE
180,TUI UK LIMITED,2830117,"4,232,000",TRUE,TRUE,FALSE
181,THE CURRENCY CLOUD GROUP LIMITED,6324658,"4,224,128",TRUE,TRUE,FALSE
182,THE CURRENCY CLOUD LIMITED,6323311,"4,223,851",TRUE,TRUE,FALSE
183,TATA STEEL UK LIMITED,2280000,"4,175,000",TRUE,TRUE,FALSE
184,DATATEC PLC,7817963,"4,045,504",TRUE,TRUE,FALSE
185,DHL SUPPLY CHAIN LIMITED,528867,"4,010,360",TRUE,TRUE,FALSE
186,NEXT PLC,4412362,"3,999,800",TRUE,TRUE,FALSE
187,BABCOCK INTERNATIONAL GROUP PLC,2342138,"3,996,600",TRUE,TRUE,FALSE
188,CARILLION PLC,3782379,"3,950,700",TRUE,TRUE,FALSE
189,AIRBUS OPERATIONS LIMITED,3468788,"3,937,000",TRUE,TRUE,FALSE
190,CHRYSAOR PRODUCTION HOLDINGS LIMITED,3629601,"3,933,400",TRUE,TRUE,FALSE
191,DIMENSION DATA HOLDINGS LIMITED,3704278,"4,986,086",TRUE,TRUE,FALSE
192,REXAM LIMITED,191285,"3,925,000",TRUE,TRUE,FALSE
193,BARCLAYS EXECUTION SERVICES LIMITED,1767980,"3,924,342",TRUE,TRUE,FALSE
194,MOTABILITY OPERATIONS GROUP PLC,6541091,"3,920,000",TRUE,TRUE,FALSE
195,ARGOS LIMITED,1081551,"3,919,176",TRUE,TRUE,FALSE
196,PENSION INSURANCE CORPORATION PLC,5706720,"3,912,000",TRUE,TRUE,FALSE
197,BOOKER LIMITED,197380,"3,894,400",TRUE,TRUE,FALSE
198,HAYS PLC,2150950,"3,842,800",TRUE,TRUE,FALSE
199,BP GAS MARKETING LIMITED,908982,"3,840,644",TRUE,TRUE,FALSE
200,IGROUP 8 LIMITED,3895064,"3,831,147",TRUE,TRUE,FALSE
201,HONDA MOTOR EUROPE LIMITED,857969,"3,820,395",TRUE,TRUE,FALSE
202,DS SMITH PLC,1377658,"3,820,000",TRUE,TRUE,FALSE
203,SCOTTISHPOWER ENERGY RETAIL LIMITED,SC190287,"3,812,800",TRUE,TRUE,FALSE
204,HSBC INVESTMENT COMPANY LIMITED,4308091,"3,807,196",TRUE,TRUE,FALSE
205,BLUE OCEAN ASSOCIATES LIMITED,2834943,,FALSE,FALSE,FALSE
206,BARRATT DEVELOPMENTS P L C,604574,"3,759,500",TRUE,TRUE,FALSE
207,NATIONAL GRID ELECTRICITY TRANSMISSION PLC,2366977,"3,713,000",TRUE,TRUE,FALSE
208,MARTIN-BROWER UK HOLDINGS LTD.,7972753,"3,694,865",TRUE,TRUE,FALSE
209,NPOWER LIMITED,3653277,"3,665,000",TRUE,TRUE,FALSE
210,B&Q LIMITED,973387,"3,664,000",TRUE,TRUE,FALSE
211,IBM UNITED KINGDOM LIMITED,741598,"3,657,700",TRUE,TRUE,FALSE
212,OMV SUPPLY & TRADING LIMITED,2597025,"3,651,119",TRUE,TRUE,FALSE
213,LOOKERS PLC,111876,"3,649,100",TRUE,TRUE,FALSE
214,E.F.W. LTD.,3156919,"3,638,070",TRUE,TRUE,FALSE
215,HARVEST ENERGY LIMITED,2999020,,FALSE,FALSE,FALSE
216,INTEL CORPORATION (UK) LIMITED,1134945,"3,632,254",TRUE,TRUE,FALSE
217,GUARDIAN ROYAL EXCHANGE PUBLIC LIMITED COMPANY,1821312,"3,628,000",TRUE,TRUE,FALSE
218,MANAGED PENSION FUNDS LIMITED,4486031,"3,605,649",TRUE,TRUE,FALSE
219,AVIVA INSURANCE LIMITED,SC002116,"3,493,000",TRUE,TRUE,FALSE
220,BALFOUR BEATTY GROUP LIMITED,101073,"3,468,000",TRUE,TRUE,FALSE
221,BDW TRADING LIMITED,3018173,"3,439,302",TRUE,TRUE,FALSE
222,AIG EUROPE LIMITED,1486260,"3,432,900",TRUE,TRUE,FALSE
223,JOHN WOOD GROUP PLC,SC036219,"3,387,252",TRUE,TRUE,FALSE
224,ARNOLD CLARK AUTOMOBILES LIMITED,SC036386,"3,353,519",TRUE,TRUE,FALSE
225,PENSION INSURANCE CORPORATION GROUP LIMITED,9740110,"3,311,000",TRUE,TRUE,FALSE
226,ROYAL & SUN ALLIANCE INSURANCE LIMITED,93792,"3,300,000",TRUE,TRUE,FALSE
227,BRAKE BROS LIMITED,2035315,"3,295,000",TRUE,TRUE,TRUE
228,CUCINA ACQUISITION (UK) LIMITED,6279225,"3,295,000",TRUE,TRUE,TRUE
229,CUCINA FINANCE (UK) LIMITED,6305253,"3,295,000",TRUE,TRUE,TRUE
230,CUCINA LUX INVESTMENTS LIMITED,6305255,"3,295,000",TRUE,TRUE,TRUE
231,KIER GROUP PLC,2708030,"3,275,900",TRUE,TRUE,FALSE
232,BESTWAY (HOLDINGS) LIMITED,1392861,"3,275,196",TRUE,TRUE,FALSE
233,SK ENERGY EUROPE LIMITED,4138778,"3,264,797",TRUE,TRUE,FALSE
234,INVESTEC PLC,3633621,"3,264,007",TRUE,TRUE,FALSE
235,EXPERIAN PLC,JE93905,"3,240,000",TRUE,TRUE,FALSE
236,EDF ENERGY NUCLEAR GENERATION LIMITED,3076445,"3,225,000",TRUE,TRUE,FALSE
237,THE GO-AHEAD GROUP LIMITED,2100855,"3,215,200",TRUE,TRUE,FALSE
238,INTERNATIONAL GAME TECHNOLOGY PLC,9127533,"3,210,196",TRUE,TRUE,FALSE
239,INTERSERVE PLC,88456,"3,204,600",TRUE,TRUE,FALSE
240,STAGECOACH GROUP LIMITED,SC100764,"3,204,400",TRUE,TRUE,FALSE
241,SERCO GROUP PLC,2048608,"3,177,000",TRUE,TRUE,FALSE
242,ALLIANCE HEALTHCARE (DISTRIBUTION) LIMITED,3446039,"4,465,000",TRUE,TRUE,FALSE
243,EXXONMOBIL GAS MARKETING EUROPE LIMITED,2517230,"3,142,000",TRUE,TRUE,FALSE
244,BOPARAN HOLDINGS LIMITED,3558065,"3,140,200",TRUE,TRUE,TRUE
245,BOPARAN HOLDCO LIMITED,7495915,"3,140,200",TRUE,TRUE,TRUE
246,TAYLOR WIMPEY PLC,296805,"3,139,800",TRUE,TRUE,FALSE
247,SMITH & NEPHEW PLC,324357,"3,139,000",TRUE,TRUE,FALSE
248,BP OIL UK LIMITED,446915,"3,107,000",TRUE,TRUE,FALSE
249,CENTRICA ENERGY MARKETING LIMITED,8807923,"3,094,200",TRUE,TRUE,FALSE
250,ROTHESAY LIFE PLC,6127279,"3,086,852",TRUE,TRUE,FALSE
251,ROTHESAY LIMITED,8668809,"3,086,645",TRUE,TRUE,FALSE
252,PRICEWATERHOUSECOOPERS LLP,OC303525,"3,083,000",TRUE,TRUE,FALSE
253,TAYLOR WIMPEY UK LIMITED,1392762,"3,082,043",TRUE,TRUE,FALSE
254,NATIONAL GRID GAS PLC,2006000,"3,077,000",TRUE,TRUE,FALSE
255,DRAX GROUP PLC,5562053,"3,065,000",TRUE,TRUE,FALSE
256,COMPUTACENTER PLC,3110569,"3,057,615",TRUE,TRUE,FALSE
257,GLAXOSMITHKLINE SERVICES UNLIMITED,1047315,"3,033,000",TRUE,TRUE,FALSE
258,AIR BERLIN PLC,5643814,"3,004,384",TRUE,TRUE,FALSE
259,MOTABILITY OPERATIONS LIMITED,1373876,"2,988,026",TRUE,TRUE,FALSE
260,GLAXOSMITHKLINE INTELLECTUAL PROPERTY LIMITED,8283186,"2,976,490",TRUE,TRUE,FALSE
261,ITV PLC,4967001,"2,972,000",TRUE,TRUE,FALSE
262,MASH HOLDINGS LIMITED,6861426,"2,964,866",TRUE,TRUE,FALSE
263,PEARL LIFE HOLDINGS LIMITED,4560778,"2,939,500",TRUE,TRUE,FALSE
264,AAH PHARMACEUTICALS LIMITED,123458,"3,653,265",TRUE,TRUE,FALSE
265,ANGLO AMERICAN MARKETING LIMITED,405724,"2,920,939",TRUE,TRUE,FALSE
266,U K INSURANCE LIMITED,1179980,"2,920,900",TRUE,TRUE,TRUE
267,DIRECT LINE INSURANCE GROUP PLC,2280426,"2,920,900",FALSE,TRUE,TRUE
268,HUHTAMAKI (LISBURN) LIMITED,NI006263,"2,910,840",FALSE,TRUE,FALSE
269,PERSIMMON PUBLIC LIMITED COMPANY,1818486,"2,901,700",FALSE,TRUE,FALSE
270,SMITHS GROUP PLC,137013,"2,897,000",FALSE,TRUE,FALSE
271,PRIMARK STORES LIMITED,453448,"2,890,892",FALSE,TRUE,FALSE
272,BLACKROCK LIFE LIMITED,2223202,"2,879,407",FALSE,TRUE,FALSE
273,ANGLO PLATINUM MARKETING LIMITED,6726161,"2,861,595",FALSE,TRUE,FALSE
274,RICOH EUROPE HOLDINGS PLC,6273215,"2,858,600",FALSE,TRUE,FALSE
275,FRASERS GROUP PLC,6035106,"2,832,560",FALSE,TRUE,FALSE
276,DELOITTE LLP,OC303675,"2,827,000",FALSE,TRUE,FALSE
277,CHRYSAOR PRODUCTION (U.K.) LIMITED,524868,"2,820,200",FALSE,TRUE,FALSE
278,VIVO ENERGY NAMIBIA LIMITED,1214315,"2,817,362",FALSE,TRUE,FALSE
279,SONY EUROPE LIMITED,2422874,"2,784,949",FALSE,TRUE,FALSE
280,VIRGIN ATLANTIC TWO LIMITED,3552500,"2,781,900",FALSE,TRUE,TRUE
281,VIRGIN ATLANTIC LIMITED,8867781,"2,781,900",FALSE,TRUE,TRUE
282,EFFEM HOLDINGS LIMITED,3689160,,FALSE,FALSE,FALSE
283,FGP TOPCO LIMITED,5723961,"2,767,000",FALSE,TRUE,TRUE
284,HEATHROW AIRPORT HOLDINGS LIMITED,5757208,"2,767,000",FALSE,TRUE,TRUE
285,VALARIS PLC,7023598,"2,765,630",FALSE,TRUE,FALSE
286,HEATHROW (SP) LIMITED,6458621,"2,765,000",FALSE,TRUE,TRUE
287,HEATHROW FINANCE PLC,6458635,"2,765,000",FALSE,TRUE,TRUE
288,HEATHROW AIRPORT LIMITED,1991017,"2,754,000",FALSE,TRUE,FALSE
289,SONY INTERACTIVE ENTERTAINMENT EUROPE LIMITED,3277793,"2,706,721",FALSE,TRUE,FALSE
290,LANNIS LIMITED,7875222,"2,696,600",FALSE,TRUE,FALSE
291,TATE & LYLE PUBLIC LIMITED COMPANY,76535,"2,694,000",FALSE,TRUE,FALSE
292,SAMSUNG ELECTRONICS (UK) LIMITED,3086621,"2,688,403",FALSE,TRUE,FALSE
293,ICELAND FOODS LIMITED,1107406,"2,682,021",FALSE,TRUE,FALSE
294,GLOBAL REACH PARTNERS LIMITED,4344764,"2,645,354",FALSE,TRUE,FALSE
295,DRAX POWER LIMITED,4883589,"2,638,303",FALSE,TRUE,FALSE
296,CITIGROUP GLOBAL MARKETS LIMITED,1763297,"2,635,643",FALSE,TRUE,FALSE
297,WHITBREAD GROUP PLC,29423,"2,608,100",FALSE,TRUE,TRUE
298,WHITBREAD PLC,4120344,"2,608,100",FALSE,TRUE,TRUE
299,ARLA FOODS LIMITED,2143253,"2,575,087",FALSE,TRUE,FALSE
300,JUST GROUP PLC,8568957,"2,567,300",FALSE,TRUE,FALSE
301,SIG PLC,998314,"2,566,400",FALSE,TRUE,FALSE
302,DARTY LIMITED,4232413,"2,558,907",FALSE,TRUE,FALSE
303,TRAVIS PERKINS TRADING COMPANY LIMITED,733503,"2,547,660",FALSE,TRUE,FALSE
304,FIL LIFE INSURANCE LIMITED,3406905,"2,525,681",FALSE,TRUE,FALSE
305,LEGAL & GENERAL PENSIONS LIMITED,5935873,"2,523,000",FALSE,TRUE,FALSE
306,BURBERRY GROUP PLC,3458224,"2,523,200",FALSE,TRUE,FALSE
