,Company name,Registered number,"Operating revenue (Turnover)
th GBP 2020",top_250_2020,top_500_2020,dup_2020
79,BUPA FINANCE PLC.,2779134,"8,813,000",TRUE,TRUE,TRUE
80,FORD MOTOR COMPANY LIMITED,235446,"8,792,000",TRUE,TRUE,FALSE
81,MELROSE INDUSTRIES PLC,9800044,"8,770,000",TRUE,TRUE,FALSE
82,LIBERTY GLOBAL PLC,8379990,"8,768,426",TRUE,TRUE,FALSE
83,VOLKSWAGEN GROUP UNITED KINGDOM LIMITED,514809,"8,314,700",TRUE,TRUE,FALSE
84,BRITISH GAS TRADING LIMITED,3078711,"8,285,900",TRUE,TRUE,FALSE
85,SVF INVESTMENTS (UK) LIMITED,10726292,"8,217,853",TRUE,TRUE,FALSE
86,NETWORK RAIL INFRASTRUCTURE LIMITED,2904587,"8,099,000",TRUE,TRUE,TRUE
87,NETWORK RAIL LIMITED,4402220,"8,099,000",TRUE,TRUE,TRUE
88,EDF ENERGY HOLDINGS LIMITED,6930266,"8,074,000",TRUE,TRUE,FALSE
89,HBOS PLC,SC218813,"8,016,000",TRUE,TRUE,FALSE
90,BANK OF SCOTLAND PLC,SC327000,"7,773,000",TRUE,TRUE,FALSE
91,ROYAL MAIL GROUP LIMITED,4138203,"7,734,000",TRUE,TRUE,FALSE
92,ANGLO AMERICAN MARKETING LIMITED,405724,"7,521,612",TRUE,TRUE,FALSE
93,CHANEL LIMITED,203669,"7,398,375",TRUE,TRUE,FALSE
94,BALFOUR BEATTY PLC,395826,"7,320,000",TRUE,TRUE,FALSE
95,EE LIMITED,2382161,"7,264,000",TRUE,TRUE,FALSE
96,SAFEWAY STORES LIMITED,746956,"7,829,000",TRUE,TRUE,FALSE
97,PHILLIPS 66 LIMITED,529086,"7,235,600",TRUE,TRUE,FALSE
98,FIL LIFE INSURANCE LIMITED,3406905,"3,611,226",TRUE,TRUE,FALSE
99,EVRAZ PLC,7784342,"7,139,000",TRUE,TRUE,FALSE
100,RELX PLC,77536,"7,110,000",TRUE,TRUE,FALSE
101,ESSAR ENERGY LIMITED,7108619,"7,026,014",TRUE,TRUE,FALSE
102,G4S LIMITED,4992207,"6,960,000",TRUE,TRUE,FALSE
103,LIDL GREAT BRITAIN LIMITED,2816429,"6,885,113",TRUE,TRUE,FALSE
104,RIO TINTO INTERNATIONAL HOLDINGS LIMITED,425864,"6,853,546",TRUE,TRUE,FALSE
105,HSBC UK BANK PLC,9928412,"6,852,000",TRUE,TRUE,FALSE
106,EDF ENERGY CUSTOMERS LIMITED,2228297,"6,838,000",TRUE,TRUE,FALSE
107,INCHCAPE PLC,609782,"6,837,800",TRUE,TRUE,FALSE
108,ESSAR OIL (UK) LIMITED,7071400,"4,649,299",TRUE,TRUE,FALSE
109,SSE PLC,SC117119,"6,800,600",TRUE,TRUE,FALSE
110,GOLDMAN SACHS INTERNATIONAL,2263951,"7,327,088",TRUE,TRUE,FALSE
111,COGNIZANT WORLDWIDE LIMITED,7195160,"6,621,079",TRUE,TRUE,FALSE
112,BLACKROCK LIFE LIMITED,2223202,"6,252,280",TRUE,TRUE,FALSE
113,WAITROSE LIMITED,99405,"6,235,000",TRUE,TRUE,FALSE
114,DELOITTE NSE LLP,OC417204,"6,227,000",TRUE,TRUE,FALSE
115,TATA STEEL UK HOLDINGS LIMITED,5887351,"6,202,000",TRUE,TRUE,TRUE
116,TATA STEEL EUROPE LIMITED,5957565,"6,202,000",TRUE,TRUE,TRUE
117,RSA INSURANCE GROUP LIMITED,2339826,"6,199,000",TRUE,TRUE,FALSE
118,TRAVIS PERKINS PLC,824821,"6,157,500",TRUE,TRUE,FALSE
119,JD SPORTS FASHION PLC,1888425,"6,110,800",TRUE,TRUE,FALSE
120,BAE SYSTEMS (OPERATIONS) LIMITED,1996687,"6,062,000",TRUE,TRUE,FALSE
121,DS SMITH PLC,1377658,"6,043,000",TRUE,TRUE,FALSE
122,AON US & INTERNATIONAL HOLDINGS LIMITED,8556939,"6,023,394",TRUE,TRUE,FALSE
123,SANTANDER UK PLC,2294747,"6,008,000",TRUE,TRUE,FALSE
124,MONDI PLC,6209386,"5,963,000",TRUE,TRUE,FALSE
125,O2 HOLDINGS LIMITED,2604354,"5,962,000",TRUE,TRUE,FALSE
126,M&G PLC,11444019,"5,961,000",TRUE,TRUE,FALSE
127,BOOTS UK LIMITED,928555,"5,948,000",TRUE,TRUE,FALSE
128,SHELL GLOBAL LNG LIMITED,1287989,"5,929,717",TRUE,TRUE,FALSE
129,HAYS PLC,2150950,"5,929,500",TRUE,TRUE,FALSE
130,ROTHESAY LIFE PLC,6127279,"5,869,000",TRUE,TRUE,TRUE
131,ROTHESAY LIMITED,8668809,"5,869,000",TRUE,TRUE,TRUE
132,ANGLO PLATINUM MARKETING LIMITED,6726161,"5,792,493",TRUE,TRUE,FALSE
133,RIO TINTO AUSTRALIAN HOLDINGS LIMITED,464176,"5,753,495",TRUE,TRUE,TRUE
134,RIO TINTO SOUTH EAST ASIA LIMITED,3699290,"5,753,495",TRUE,TRUE,TRUE
135,EDF ENERGY LIMITED,2366852,"5,750,000",TRUE,TRUE,FALSE
136,CUSHMAN & WAKEFIELD PLC,11414195,"5,740,833",TRUE,TRUE,FALSE
137,TELEFONICA UK LIMITED,1743099,"5,718,000",TRUE,TRUE,FALSE
138,VODAFONE LIMITED,1471587,"5,657,600",TRUE,TRUE,FALSE
139,GALLAHER LIMITED,1501573,"5,539,200",TRUE,TRUE,FALSE
140,JOHN WOOD GROUP PLC,SC036219,"5,536,339",TRUE,TRUE,FALSE
141,BARCLAYS EXECUTION SERVICES LIMITED,1767980,"5,442,011",TRUE,TRUE,FALSE
142,COMPUTACENTER PLC,3110569,"5,441,258",TRUE,TRUE,FALSE
143,E D & F MAN HOLDINGS LIMITED,3909548,"5,346,443",TRUE,TRUE,FALSE
144,HONDA MOTOR EUROPE LIMITED,857969,"5,254,325",TRUE,TRUE,FALSE
145,VERTEX PHARMACEUTICALS (EUROPE) LIMITED,2907620,"5,216,793",TRUE,TRUE,FALSE
146,TRANSPORT TRADING LIMITED,3914810,"5,171,100",TRUE,TRUE,FALSE
147,SCOTTISH POWER UK PLC,SC117120,"5,164,000",TRUE,TRUE,TRUE
148,SCOTTISH POWER LIMITED,SC193794,"5,164,000",TRUE,TRUE,TRUE
149,PENSION INSURANCE CORPORATION PLC,5706720,"5,132,000",TRUE,TRUE,TRUE
150,PENSION INSURANCE CORPORATION GROUP LIMITED,9740110,"5,132,000",TRUE,TRUE,TRUE
151,ST. JAMES'S PLACE UK PLC,2628062,"5,114,524",TRUE,TRUE,FALSE
152,VIVO ENERGY LIMITED,11250655,"5,063,000",TRUE,TRUE,FALSE
153,ASHTEAD GROUP PUBLIC LIMITED COMPANY,1807982,"5,053,600",TRUE,TRUE,FALSE
154,SONY INTERACTIVE ENTERTAINMENT EUROPE LIMITED,3277793,"5,023,357",TRUE,TRUE,FALSE
155,VALERO ENERGY LTD,8566216,"4,944,300",TRUE,TRUE,FALSE
156,STALLION HOLDINGS LIMITED,10483662,"4,926,123",TRUE,TRUE,FALSE
157,NISSAN MOTOR MANUFACTURING (UK) LIMITED,1806912,"4,923,921",TRUE,TRUE,FALSE
158,DYSON TECHNOLOGY LIMITED,1959090,"4,876,500",TRUE,TRUE,FALSE
159,SYTNER GROUP LIMITED,2883766,"4,870,257",TRUE,TRUE,FALSE
160,AMAZON UK SERVICES LTD.,3223028,"4,846,918",TRUE,TRUE,FALSE
161,VIRGIN MEDIA FINANCE PLC,5061787,"4,790,300",TRUE,TRUE,FALSE
162,INEOS INDUSTRIES LIMITED,6959146,"4,766,724",TRUE,TRUE,FALSE
163,SVF HOLDINGS (UK) LLP,OC416165,"4,756,839",TRUE,TRUE,FALSE
164,QUILTER PLC,6404270,"4,711,000",TRUE,TRUE,FALSE
165,PHOENIX GROUP HOLDINGS PLC,11606773,"4,704,000",TRUE,TRUE,FALSE
166,JUST GROUP PLC,8568957,"4,645,200",TRUE,TRUE,FALSE
167,FIRSTGROUP PLC,SC157176,"4,642,800",TRUE,TRUE,FALSE
168,INTEL CORPORATION (UK) LIMITED,1134945,"4,568,759",TRUE,TRUE,FALSE
169,IMPERIAL TOBACCO LIMITED,1860181,"4,507,000",TRUE,TRUE,FALSE
170,IMAGINATION INDUSTRIES LTD,6890468,"4,460,000",TRUE,TRUE,FALSE
171,OVO GROUP LTD,8862063,"4,459,000",TRUE,TRUE,FALSE
172,OVO FINANCE LTD,10722770,"4,454,000",TRUE,TRUE,FALSE
173,CURRYS GROUP LIMITED,504877,"4,453,500",TRUE,TRUE,FALSE
174,BABCOCK INTERNATIONAL GROUP PLC,2342138,"4,449,500",TRUE,TRUE,FALSE
175,MARTIN-BROWER UK LTD,1601427,"4,430,333",TRUE,TRUE,FALSE
176,NEXT PLC,4412362,"4,266,200",TRUE,TRUE,FALSE
177,DRAX GROUP PLC,5562053,"4,244,700",TRUE,TRUE,FALSE
178,"ESSO PETROLEUM COMPANY,LIMITED",26538,"4,226,000",TRUE,TRUE,FALSE
179,ALLIANCE HEALTHCARE (DISTRIBUTION) LIMITED,3446039,"4,219,000",TRUE,TRUE,FALSE
180,BP GAS MARKETING LIMITED,908982,"4,216,121",TRUE,TRUE,FALSE
181,ARGOS LIMITED,1081551,"4,201,625",TRUE,TRUE,FALSE
182,CARNIVAL PLC,4039524,"4,193,000",TRUE,TRUE,FALSE
183,EXPERIAN PLC,JE93905,"4,158,000",TRUE,TRUE,FALSE
184,MASH HOLDINGS LIMITED,6861426,"4,108,528",TRUE,TRUE,FALSE
185,MOTABILITY OPERATIONS LIMITED,1373876,"4,102,100",TRUE,TRUE,FALSE
186,"PETROCHINA INTERNATIONAL (LONDON) CO., LIMITED",4410974,"4,077,589",TRUE,TRUE,FALSE
187,EASYJET AIRLINE COMPANY LIMITED,3034606,"4,068,000",TRUE,TRUE,FALSE
188,MOTABILITY OPERATIONS GROUP PLC,6541091,"4,064,100",TRUE,TRUE,FALSE
189,BOOKER LIMITED,197380,"4,056,500",TRUE,TRUE,FALSE
190,MICROSOFT LIMITED,1624297,"4,032,011",TRUE,TRUE,FALSE
191,BRITISH AIRWAYS PLC,1777777,"4,001,000",TRUE,TRUE,FALSE
192,FRASERS GROUP PLC,6035106,"3,957,400",TRUE,TRUE,FALSE
193,BMW (UK) LIMITED,1378137,"3,941,691",TRUE,TRUE,FALSE
194,ENRC FINANCE LIMITED,6050675,"3,920,076",TRUE,TRUE,FALSE
195,THE GO-AHEAD GROUP LIMITED,2100855,"3,898,400",TRUE,TRUE,FALSE
196,SERCO GROUP PLC,2048608,"3,884,800",TRUE,TRUE,FALSE
197,GERALD GROUP LIMITED,11124974,"3,868,879",TRUE,TRUE,FALSE
198,SONY INTERACTIVE ENTERTAINMENT NETWORK EUROPE LIMITED,6020283,"3,859,639",TRUE,TRUE,FALSE
199,VIIV HEALTHCARE TRADING SERVICES UK LIMITED,6982415,"3,812,733",TRUE,TRUE,FALSE
200,ARNOLD CLARK AUTOMOBILES LIMITED,SC036386,"3,798,200",TRUE,TRUE,FALSE
201,PRICEWATERHOUSECOOPERS LLP,OC303525,"3,759,000",TRUE,TRUE,FALSE
202,ANTOFAGASTA PLC,1627889,"3,754,154",TRUE,TRUE,FALSE
203,LOOKERS PLC,111876,"3,699,900",TRUE,TRUE,FALSE
204,SCOTTISHPOWER ENERGY RETAIL LIMITED,SC190287,"3,693,200",TRUE,TRUE,FALSE
205,MERRILL LYNCH INTERNATIONAL,2312079,"3,679,280",TRUE,TRUE,FALSE
206,BP HOLDINGS NORTH AMERICA LIMITED,6034588,"3,659,518",TRUE,TRUE,FALSE
207,CERTAS ENERGY UK LIMITED,4168225,"3,652,312",TRUE,TRUE,FALSE
208,DENTSU INTERNATIONAL LIMITED,1403668,"3,633,600",TRUE,TRUE,FALSE
209,MERCEDES-BENZ CARS UK LIMITED,2448457,"3,628,434",TRUE,TRUE,FALSE
210,ABRDN PLC,SC286832,"3,609,000",TRUE,TRUE,FALSE
211,DRAX POWER LIMITED,4883589,"3,605,300",TRUE,TRUE,FALSE
212,JET2.COM LIMITED,2739537,"3,594,800",TRUE,TRUE,FALSE
213,JET2 PLC,1295221,"3,584,700",TRUE,TRUE,FALSE
214,AAH PHARMACEUTICALS LIMITED,123458,"3,566,006",TRUE,TRUE,FALSE
215,ENTAIN PLC,IM004685V,"3,561,600",TRUE,TRUE,FALSE
216,INEOS QUATTRO HOLDINGS LIMITED,9922632,"3,539,556",TRUE,TRUE,FALSE
217,IBM UNITED KINGDOM LIMITED,741598,"3,515,700",TRUE,TRUE,FALSE
218,BRAKE BROS LIMITED,2035315,"3,501,200",TRUE,TRUE,FALSE
219,TJX UK,3094828,"3,483,600",TRUE,TRUE,FALSE
220,SHELL U.K. LIMITED,140141,"3,461,000",TRUE,TRUE,FALSE
221,CONSTELLATION AUTOMOTIVE GROUP LIMITED,12042162,"1,460,600",TRUE,FALSE,FALSE
222,KIER GROUP PLC,2708030,"3,422,500",TRUE,TRUE,FALSE
223,VIRGIN MEDIA LIMITED,2591237,"3,421,408",TRUE,TRUE,FALSE
224,BARRATT DEVELOPMENTS P L C,604574,"3,419,200",TRUE,TRUE,FALSE
225,PEARSON PLC,53723,"3,397,000",TRUE,TRUE,FALSE
226,LIBERTY COMMODITIES LIMITED,3349135,"3,391,414",TRUE,TRUE,FALSE
227,SMITH & NEPHEW PLC,324357,"3,337,000",TRUE,TRUE,FALSE
228,GLAXOSMITHKLINE CONSUMER TRADING SERVICES LIMITED,8114550,"3,329,097",TRUE,TRUE,FALSE
229,PERSIMMON PUBLIC LIMITED COMPANY,1818486,"3,328,300",TRUE,TRUE,FALSE
230,CAPITA PLC,2081330,"3,324,800",TRUE,TRUE,FALSE
231,SAMSUNG ELECTRONICS (UK) LIMITED,3086621,"3,324,725",TRUE,TRUE,FALSE
232,BRITISH AMERICAN TOBACCO EXPORTS LIMITED,5203113,"3,321,517",TRUE,TRUE,FALSE
233,GLAXOSMITHKLINE SERVICES UNLIMITED,1047315,"3,320,000",TRUE,TRUE,FALSE
234,CD&R FIREFLY 4 LIMITED,9547863,"3,307,800",TRUE,TRUE,TRUE
235,CD&R FIREFLY HOLDCO LIMITED,9548683,"3,307,800",TRUE,TRUE,TRUE
236,MITSUBISHI CORPORATION INTERNATIONAL (EUROPE) PLC,2214224,"3,307,245",TRUE,TRUE,FALSE
237,BDW TRADING LIMITED,3018173,"3,271,983",TRUE,TRUE,FALSE
238,ASOS PLC,4006623,"3,263,500",TRUE,TRUE,FALSE
239,ASOS.COM LIMITED,3584121,"3,262,022",TRUE,TRUE,FALSE
240,LANNIS LIMITED,7875222,"3,249,000",TRUE,TRUE,FALSE
241,BALFOUR BEATTY GROUP LIMITED,101073,"3,248,000",TRUE,TRUE,FALSE
242,EYGS LLP,OC301032,"3,237,492",TRUE,TRUE,FALSE
243,AON GLOBAL HOLDINGS PLC,9221465,"3,229,657",TRUE,TRUE,FALSE
244,RAIZEN TRADING LLP,OC364546,"3,226,755",TRUE,TRUE,FALSE
245,NPOWER LIMITED,3653277,"3,202,000",TRUE,TRUE,FALSE
246,PEPCO GROUP LIMITED,9127609,"3,192,847",TRUE,TRUE,FALSE
247,ICELAND FOODS LIMITED,1107406,"3,191,500",TRUE,TRUE,FALSE
248,B&Q LIMITED,973387,"3,180,900",TRUE,TRUE,FALSE
249,B & M RETAIL LIMITED,1357507,"3,148,497",TRUE,TRUE,FALSE
250,J.C.B. SERVICE,564955,"3,141,800",TRUE,TRUE,FALSE
251,CONCORD RESOURCES LIMITED,9788959,"3,134,340",TRUE,TRUE,FALSE
252,COSTCO UK HOLDINGS LIMITED,3934833,"3,129,820",TRUE,TRUE,FALSE
253,WESTCOAST GROUP HOLDINGS LIMITED,13165860,"3,125,391",TRUE,TRUE,FALSE
254,GRAND VISION MEDIA HOLDINGS PLC,10028625,"3,115,258",TRUE,TRUE,FALSE
255,MEDICLINIC INTERNATIONAL PLC,8338604,"3,083,000",TRUE,TRUE,FALSE
256,VERTU MOTORS PLC,5984855,"3,064,530",TRUE,TRUE,FALSE
257,MORGAN SINDALL GROUP PLC,521970,"3,034,000",TRUE,TRUE,FALSE
258,EASYJET PLC,3959649,"3,009,000",TRUE,TRUE,FALSE
259,RICOH EUROPE HOLDINGS PLC,6273215,"3,001,900",TRUE,TRUE,FALSE
260,COSTCO WHOLESALE UK LIMITED,2635489,"2,998,329",TRUE,TRUE,FALSE
261,CITIGROUP GLOBAL MARKETS LIMITED,1763297,"2,994,000",TRUE,TRUE,FALSE
262,U K INSURANCE LIMITED,1179980,"2,960,800",TRUE,TRUE,FALSE
263,DIRECT LINE INSURANCE GROUP PLC,2280426,"2,960,500",TRUE,TRUE,FALSE
264,MERCURY UK HOLDCO LIMITED,9638089,"2,938,435",TRUE,TRUE,FALSE
265,AIRBUS OPERATIONS LIMITED,3468788,"2,925,000",FALSE,TRUE,FALSE
266,PENDRAGON PLC,2304195,"2,924,600",FALSE,TRUE,FALSE
267,THE FOOTBALL ASSOCIATION PREMIER LEAGUE LIMITED,2719699,"2,884,065",FALSE,TRUE,FALSE
268,TATE & LYLE PUBLIC LIMITED COMPANY,76535,"2,882,000",FALSE,TRUE,FALSE
269,WESTCOAST LIMITED,1816587,"2,881,945",FALSE,TRUE,FALSE
270,RIGBY GROUP (RG) PLC,3437118,"2,863,287",FALSE,TRUE,FALSE
271,PHOENIX LIFE LIMITED,1016269,"2,839,000",FALSE,TRUE,FALSE
272,PRAX LINDSEY OIL REFINERY LIMITED,564599,,FALSE,FALSE,FALSE
273,RENTOKIL INITIAL PLC,5393279,"2,823,500",FALSE,TRUE,FALSE
274,BET365 GROUP LIMITED,4241161,"2,811,400",FALSE,TRUE,FALSE
275,T. J. MORRIS LIMITED,1505036,"2,791,512",FALSE,TRUE,FALSE
276,TAYLOR WIMPEY PLC,296805,"2,790,200",FALSE,TRUE,FALSE
277,ARAMCO TRADING LIMITED,11912176,"2,790,082",FALSE,TRUE,FALSE
278,PERSIMMON HOMES LIMITED,4108747,"2,786,915",FALSE,TRUE,FALSE
279,ITV PLC,4967001,"2,781,000",FALSE,TRUE,FALSE
280,VISA EUROPE LIMITED,5139966,"2,772,512",FALSE,TRUE,FALSE
281,EDF ENERGY NUCLEAR GENERATION LIMITED,3076445,"2,748,000",FALSE,TRUE,FALSE
282,AIRTEL AFRICA PLC,11462215,"2,747,000",FALSE,TRUE,FALSE
283,VIVO ENERGY NAMIBIA LIMITED,1214315,"2,742,638",FALSE,TRUE,FALSE
284,INTERTEK GROUP PLC,4267576,"2,741,700",FALSE,TRUE,FALSE
285,JUST RETIREMENT LIMITED,5017193,"2,738,200",FALSE,TRUE,FALSE
286,TAYLOR WIMPEY UK LIMITED,1392762,"2,726,500",FALSE,TRUE,FALSE
287,JET2HOLIDAYS LIMITED,4472486,"2,717,100",FALSE,TRUE,FALSE
288,BP OIL UK LIMITED,446915,"2,713,000",FALSE,TRUE,FALSE
289,ROYAL & SUN ALLIANCE INSURANCE LIMITED,93792,"2,701,000",FALSE,TRUE,FALSE
290,LIFE TECHNOLOGIES LIMITED,SC083107,"2,697,726",FALSE,TRUE,FALSE
291,BOPARAN HOLDINGS LIMITED,3558065,"2,692,000",FALSE,TRUE,TRUE
292,BOPARAN HOLDCO LIMITED,7495915,"2,692,000",FALSE,TRUE,TRUE
293,VIIV HEALTHCARE UK (NO.3) LIMITED,8270754,"2,666,610",FALSE,TRUE,FALSE
294,MARSHALL OF CAMBRIDGE (HOLDINGS) LIMITED,2051460,"2,488,114",FALSE,TRUE,FALSE
295,VOLKSWAGEN FINANCIAL SERVICES (UK) LIMITED,2835230,"2,628,485",FALSE,TRUE,FALSE
296,DELOITTE LLP,OC303675,"2,627,000",FALSE,TRUE,FALSE
297,TOYOTA MOTOR MANUFACTURING (UK) LIMITED,2352348,"2,626,072",FALSE,TRUE,FALSE
298,RADIUS PAYMENT SOLUTIONS LIMITED,8260702,"2,620,400",FALSE,TRUE,FALSE
299,SEFE MARKETING & TRADING LIMITED,3768267,"2,616,966",FALSE,TRUE,FALSE
300,BMW (UK) MANUFACTURING LIMITED,3950868,"2,586,378",FALSE,TRUE,FALSE
301,INOVYN LIMITED,8696245,"2,575,801",FALSE,TRUE,FALSE
302,ERNST & YOUNG LLP,OC300001,"2,567,000",FALSE,TRUE,FALSE
303,DHL SUPPLY CHAIN LIMITED,528867,"2,559,748",FALSE,TRUE,FALSE
304,SMITHS GROUP PLC,137013,"2,548,000",FALSE,TRUE,FALSE
305,PRIMARK STORES LIMITED,453448,"2,540,686",FALSE,TRUE,FALSE
