,Company name,Registered number,"Operating revenue (Turnover)
th GBP 2017",top_250_2017,top_500_2017,dup_2017
306,AVIVA LIFE & PENSIONS UK LIMITED,3253947,"2,790,000",FALSE,TRUE,FALSE
307,ICELAND FOODS LIMITED,1107406,"2,770,500",FALSE,TRUE,FALSE
308,INTERTEK GROUP PLC,4267576,"2,769,100",FALSE,TRUE,FALSE
309,TATE & LYLE PUBLIC LIMITED COMPANY,76535,"2,753,000",FALSE,TRUE,FALSE
310,MEDICLINIC INTERNATIONAL PLC,8338604,"2,749,000",FALSE,TRUE,FALSE
311,AVIVA INSURANCE LIMITED,SC002116,"2,742,000",FALSE,TRUE,FALSE
312,BURBERRY GROUP PLC,3458224,"2,766,000",FALSE,TRUE,FALSE
313,THE BERKELEY GROUP HOLDINGS PLC,5172586,"2,723,500",FALSE,TRUE,FALSE
314,DRAX POWER LIMITED,4883589,"2,719,718",FALSE,TRUE,FALSE
315,SUBSEA 7 INTERNATIONAL HOLDINGS (UK) LIMITED,9201671,"2,716,684",FALSE,TRUE,FALSE
316,TRAVIS PERKINS TRADING COMPANY LIMITED,733503,"2,714,100",FALSE,TRUE,FALSE
317,ROLLS-ROYCE TOTAL CARE SERVICES LIMITED,1975872,"2,713,701",FALSE,TRUE,FALSE
318,CENTRICA ENERGY MARKETING LIMITED,8807923,"2,709,800",FALSE,TRUE,FALSE
319,CHEVRON PRODUCTS UK LIMITED,3600726,"2,686,166",FALSE,TRUE,FALSE
320,EDF ENERGY NUCLEAR GENERATION LIMITED,3076445,"2,686,000",FALSE,TRUE,FALSE
321,TJX UK,3094828,"2,684,000",FALSE,TRUE,FALSE
322,HINDUJA AUTOMOTIVE LIMITED,159177,"2,670,975",FALSE,TRUE,FALSE
323,PERSIMMON HOMES LIMITED,4108747,"2,670,486",FALSE,TRUE,FALSE
324,VIRGIN ATLANTIC TWO LIMITED,3552500,"2,663,700",FALSE,TRUE,TRUE
325,VIRGIN ATLANTIC LIMITED,8867781,"2,663,700",FALSE,TRUE,TRUE
326,GALLIFORD TRY LIMITED,836539,"2,662,100",FALSE,TRUE,FALSE
327,ACCENTURE (UK) LIMITED,4757301,"2,643,911",FALSE,TRUE,FALSE
328,BELLWAY P L C,1372603,"2,558,561",FALSE,TRUE,FALSE
329,BELLWAY HOMES LIMITED,670176,"2,558,552",FALSE,TRUE,FALSE
330,SK ENERGY EUROPE LIMITED,4138778,"2,554,444",FALSE,TRUE,FALSE
331,ARLA FOODS LIMITED,2143253,"2,536,173",FALSE,TRUE,FALSE
332,BAILLIE GIFFORD LIFE LIMITED,SC182496,"2,533,644",FALSE,TRUE,FALSE
333,CONCORD RESOURCES LIMITED,9788959,"2,528,375",FALSE,TRUE,FALSE
334,SCHRODERS PLC,3909886,"2,511,700",FALSE,TRUE,FALSE
335,NISSAN MOTOR (GB) LIMITED,2514418,"2,507,828",FALSE,TRUE,FALSE
336,THE WALT DISNEY COMPANY LIMITED,530051,"2,495,608",FALSE,TRUE,FALSE
337,BFS GROUP LIMITED,239718,"2,487,482",FALSE,TRUE,FALSE
338,GLAXOSMITHKLINE CONSUMER TRADING SERVICES LIMITED,8114550,"2,477,550",FALSE,TRUE,FALSE
339,LADBROKES CORAL GROUP LIMITED,566221,"2,464,000",FALSE,TRUE,FALSE
340,JOHN MENZIES LIMITED,SC034970,"2,460,500",FALSE,TRUE,FALSE
341,BESTWAY SECURITIES LIMITED,9106250,"2,452,687",FALSE,TRUE,FALSE
342,CITIGROUP GLOBAL MARKETS LIMITED,1763297,"2,436,770",FALSE,TRUE,FALSE
343,UNIVERSAL STUDIOS LIMITED,9074960,"2,432,332",FALSE,TRUE,FALSE
344,VODAFONE GROUP SERVICES LIMITED,3802001,"2,420,497",FALSE,TRUE,FALSE
345,COSTCO UK HOLDINGS LIMITED,3934833,"2,420,417",FALSE,TRUE,FALSE
346,RENTOKIL INITIAL PLC,5393279,"2,412,300",FALSE,TRUE,FALSE
347,TOYOTA MOTOR MANUFACTURING (UK) LIMITED,2352348,"2,400,912",FALSE,TRUE,FALSE
348,VIIV HEALTHCARE UK (NO.3) LIMITED,8270754,"2,389,898",FALSE,TRUE,FALSE
349,EXXONMOBIL GAS MARKETING EUROPE LIMITED,2517230,"2,387,000",FALSE,TRUE,FALSE
350,SSP GROUP PLC,5735966,"2,379,100",FALSE,TRUE,FALSE
351,JD SPORTS FASHION PLC,1888425,"2,378,694",FALSE,TRUE,FALSE
352,GE AIRCRAFT ENGINE SERVICES LIMITED,2605713,"2,378,347",FALSE,TRUE,FALSE
353,COSTCO WHOLESALE UK LIMITED,2635489,"2,360,149",FALSE,TRUE,FALSE
354,HUTCHISON 3G UK LIMITED,3885486,"2,357,044",FALSE,TRUE,FALSE
355,WEIR GROUP PLC(THE),SC002934,"2,355,900",FALSE,TRUE,FALSE
356,IWG PLC,#0078602,"2,352,300",FALSE,TRUE,FALSE
357,ERNST & YOUNG LLP,OC300001,"2,348,000",FALSE,TRUE,FALSE
358,BRITISH AMERICAN TOBACCO EXPORTS LIMITED,5203113,"2,347,146",FALSE,TRUE,FALSE
359,SEFE MARKETING & TRADING LIMITED,3768267,"2,346,684",FALSE,TRUE,FALSE
360,REGUS PLC,JE101523,"2,341,700",FALSE,TRUE,FALSE
361,DEBENHAMS PLC,5448421,"2,335,000",FALSE,TRUE,FALSE
362,LSF9 ROBIN TOPCO LIMITED,9770836,"2,334,153",FALSE,TRUE,FALSE
363,TD SYNNEX UK LIMITED,1691472,"2,330,485",FALSE,TRUE,FALSE
364,NATIONAL EXPRESS GROUP PLC,2590560,"2,321,200",FALSE,TRUE,FALSE
365,JUST RETIREMENT LIMITED,5017193,"2,282,100",FALSE,TRUE,FALSE
366,CHIQUITA HOLDINGS LIMITED,9176675,"2,279,476",FALSE,TRUE,FALSE
367,BET365 GROUP LIMITED,4241161,"2,277,882",FALSE,TRUE,FALSE
368,BUPA INSURANCE LIMITED,3956433,"2,275,416",FALSE,TRUE,FALSE
369,MARSHALL OF CAMBRIDGE (HOLDINGS) LIMITED,2051460,"2,603,602",FALSE,TRUE,FALSE
370,B & M RETAIL LIMITED,1357507,"2,252,265",FALSE,TRUE,FALSE
371,MARTIN-BROWER UK LTD,1601427,"2,239,145",FALSE,TRUE,FALSE
372,FRONERI LIMITED,10136349,"2,234,039",FALSE,TRUE,FALSE
373,FERROVIAL AGROMAN INTERNATIONAL PLC,9635432,"2,231,957",FALSE,TRUE,FALSE
374,SPORTSDIRECT.COM RETAIL LIMITED,3406347,"2,220,022",FALSE,TRUE,FALSE
375,RCL CRUISES LTD,7366612,"2,211,166",FALSE,TRUE,FALSE
376,FUJITSU SERVICES HOLDINGS PLC,142200,"2,209,000",FALSE,TRUE,FALSE
377,VISA EUROPE LIMITED,5139966,"2,203,609",FALSE,TRUE,FALSE
378,AMEY UK LIMITED,4736639,"2,198,189",FALSE,TRUE,TRUE
379,AMEY HOLDINGS LIMITED,5438319,"2,198,189",FALSE,TRUE,TRUE
380,VIRGIN ATLANTIC AIRWAYS LIMITED,1600117,"2,197,300",FALSE,TRUE,FALSE
381,PRAX LINDSEY OIL REFINERY LIMITED,564599,"2,703,437",FALSE,TRUE,FALSE
382,BP GLOBAL INVESTMENTS LIMITED,263889,"2,191,452",FALSE,TRUE,FALSE
383,TATA STEEL UK LIMITED,2280000,"2,189,000",FALSE,TRUE,FALSE
384,MITCHELLS & BUTLERS PLC,4551498,"2,180,000",FALSE,TRUE,FALSE
385,LEX AUTOLEASE LIMITED,1090741,"2,174,366",FALSE,TRUE,FALSE
386,KPMG LLP,OC301540,"2,172,000",FALSE,TRUE,FALSE
387,IMPELLAM GROUP PLC,6511961,"2,171,300",FALSE,TRUE,FALSE
388,RIGBY GROUP (RG) PLC,3437118,"2,166,954",FALSE,TRUE,FALSE
389,HONDA OF THE U.K. MANUFACTURING LIMITED,1887872,"2,161,249",FALSE,TRUE,FALSE
390,AXA INSURANCE UK PLC,78950,"2,157,000",FALSE,TRUE,FALSE
391,LLOYDS PHARMACY LIMITED,758153,"2,152,130",FALSE,TRUE,FALSE
392,BP EXPLORATION (ANGOLA) LIMITED,615393,"2,141,554",FALSE,TRUE,FALSE
393,MITIE GROUP PLC,SC019230,"2,126,300",FALSE,TRUE,FALSE
394,CURRYS RETAIL LIMITED,2142673,"2,125,700",FALSE,TRUE,FALSE
395,MULLER UK & IRELAND GROUP LLP,OC384928,"2,103,504",FALSE,TRUE,FALSE
396,TARMAC TRADING LIMITED,453791,"2,095,900",FALSE,TRUE,FALSE
397,VIVO ENERGY NAMIBIA LIMITED,1214315,"1,046,817",FALSE,TRUE,FALSE
398,MELROSE INDUSTRIES PLC,9800044,"2,092,200",FALSE,TRUE,FALSE
399,IMPERIAL TOBACCO INTERNATIONAL LIMITED,116917,"2,086,953",FALSE,TRUE,FALSE
400,STERIS LIMITED,9257343,"2,084,535",FALSE,TRUE,FALSE
401,CHENIERE MARKETING INTERNATIONAL LLP,OC389850,"2,073,556",FALSE,TRUE,FALSE
402,GREENE KING LIMITED,24511,"2,216,500",FALSE,TRUE,FALSE
403,KELLER GROUP PLC,2442580,"2,070,600",FALSE,TRUE,FALSE
404,DEPARTMENT STORES REALISATIONS LIMITED,83395,"2,064,600",FALSE,TRUE,FALSE
405,KEMBLE WATER HOLDINGS LIMITED,5819262,"2,064,600",FALSE,TRUE,FALSE
406,LANCASTER PUBLIC LIMITED COMPANY,1538570,"2,062,794",FALSE,TRUE,TRUE
407,JARDINE MOTORS GROUP UK LIMITED,2470318,"2,062,794",FALSE,TRUE,TRUE
408,KEMBLE WATER FINANCE LIMITED,5819317,"2,060,200",FALSE,TRUE,FALSE
409,THAMES WATER UTILITIES LIMITED,2366661,"2,060,100",FALSE,TRUE,FALSE
410,COBHAM LIMITED,30470,"2,052,500",FALSE,TRUE,FALSE
411,ECO-BAT TECHNOLOGIES LIMITED,2901883,"2,039,684",FALSE,TRUE,FALSE
412,BCA MARKETPLACE LIMITED,9019615,"2,029,700",FALSE,TRUE,FALSE
413,MEGGITT PLC,432989,"2,027,300",FALSE,TRUE,FALSE
414,TOYOTA(G.B.) PLC,916634,"2,025,430",FALSE,TRUE,FALSE
415,BNK (UK) LIMITED,6527449,"2,012,129",FALSE,TRUE,FALSE
416,SELLAFIELD LIMITED,1002607,"1,997,000",FALSE,TRUE,FALSE
417,SHELL INTERNATIONAL PETROLEUM COMPANY LIMITED,621148,"1,990,700",FALSE,TRUE,FALSE
418,AMAZON UK SERVICES LTD.,3223028,"1,987,697",FALSE,TRUE,FALSE
419,CHRYSAOR PRODUCTION (U.K.) LIMITED,524868,"1,981,000",FALSE,TRUE,FALSE
420,MARLOWE HOLDINGS LIMITED,7111792,"1,979,733",FALSE,TRUE,FALSE
421,MACE LIMITED,2410626,"1,971,748",FALSE,TRUE,TRUE
422,MACE FINANCE LIMITED,8057308,"1,971,748",FALSE,TRUE,TRUE
423,NEXTEER UK HOLDING LTD.,9425236,"1,965,771",FALSE,TRUE,FALSE
424,TUI AIRWAYS LIMITED,444359,"1,959,000",FALSE,TRUE,FALSE
425,CHRYSAOR PETROLEUM COMPANY U.K. LIMITED,792712,"1,957,578",FALSE,TRUE,FALSE
426,TUI UK TRANSPORT LIMITED,1014599,"1,956,486",FALSE,TRUE,FALSE
427,LONDON STOCK EXCHANGE GROUP PLC,5369106,"1,955,000",FALSE,TRUE,FALSE
428,ENTSERV UK LIMITED,53419,,FALSE,TRUE,FALSE
429,XEROX LIMITED,575914,"1,949,000",FALSE,TRUE,FALSE
430,SHOP DIRECT HOLDINGS LIMITED,5059352,"1,948,800",FALSE,TRUE,FALSE
431,JEWSON LIMITED,348407,"1,947,796",FALSE,TRUE,FALSE
432,SONY INTERACTIVE ENTERTAINMENT NETWORK EUROPE LIMITED,6020283,"1,946,757",FALSE,TRUE,FALSE
433,SIEMENS PUBLIC LIMITED COMPANY,727817,"1,939,134",FALSE,TRUE,FALSE
434,EURO GARAGES LIMITED,4246195,"1,933,942",FALSE,TRUE,FALSE
435,HOLBUD GROUP LIMITED,8743631,"1,930,023",FALSE,TRUE,FALSE
436,THE VERY GROUP LIMITED,4730752,"1,929,900",FALSE,TRUE,FALSE
437,DB GROUP SERVICES (UK) LIMITED,3077349,"1,926,000",FALSE,TRUE,FALSE
438,HOLBUD LIMITED,1328840,"1,923,888",FALSE,TRUE,FALSE
439,ASOS PLC,4006623,"1,923,600",FALSE,TRUE,FALSE
440,VOLKSWAGEN FINANCIAL SERVICES (UK) LIMITED,2835230,"1,922,222",FALSE,TRUE,FALSE
441,ASOS.COM LIMITED,3584121,"1,921,627",FALSE,TRUE,FALSE
442,AGL REALISATIONS LIMITED,237511,"1,905,447",FALSE,TRUE,TRUE
443,TAVETA INVESTMENTS LIMITED,4464926,"1,905,447",FALSE,TRUE,TRUE
444,VERIZON EUROPEAN HOLDINGS LIMITED,4489658,"1,902,361",FALSE,TRUE,FALSE
445,MARSHALL MOTOR HOLDINGS LIMITED,2051461,"2,268,948",FALSE,TRUE,FALSE
446,NPOWER NORTHERN LIMITED,3432100,"1,889,000",FALSE,TRUE,FALSE
447,WOLSELEY UK LIMITED,636445,"1,886,999",FALSE,TRUE,FALSE
448,HSBC GROUP MANAGEMENT SERVICES LIMITED,9231974,"1,882,911",FALSE,TRUE,FALSE
449,CUMMINS LTD.,573951,"1,881,633",FALSE,TRUE,FALSE
450,WEX EUROPE SERVICES LIMITED,8284241,"1,880,150",FALSE,TRUE,FALSE
451,ABU DHABI MARINE AREAS LIMITED,533446,,FALSE,TRUE,FALSE
452,T. J. MORRIS LIMITED,1505036,"1,869,198",FALSE,TRUE,FALSE
453,UNILEVER UK LIMITED,334527,"1,857,818",FALSE,TRUE,FALSE
454,STATE OIL LIMITED,4112423,"1,848,963",FALSE,TRUE,FALSE
455,A.S. WATSON (HEALTH & BEAUTY UK) LIMITED,4051648,"1,914,928",FALSE,TRUE,FALSE
456,WESTCOAST LIMITED,1816587,"1,837,466",FALSE,TRUE,FALSE
457,CHUBB EUROPEAN GROUP PLC,1112892,"1,834,651",FALSE,TRUE,FALSE
458,COCA-COLA EUROPACIFIC PARTNERS GREAT BRITAIN LIMITED,27173,"1,830,924",FALSE,TRUE,FALSE
459,LAING O'ROURKE PLC.,4222545,"1,826,200",FALSE,TRUE,FALSE
460,LEONARDO UK LTD,2426132,"1,822,492",FALSE,TRUE,FALSE
461,SEVERN TRENT PLC,2366619,"1,819,200",FALSE,TRUE,FALSE
462,THOMAS COOK TOUR OPERATIONS LIMITED,3772199,"1,818,056",FALSE,TRUE,FALSE
463,RADIUS PAYMENT SOLUTIONS LIMITED,8260702,"1,818,000",FALSE,TRUE,FALSE
464,BAKKAVOR FINANCE (2) LIMITED,7501697,"1,814,800",FALSE,TRUE,TRUE
465,BAKKAVOR GROUP PLC,10986940,"1,814,800",FALSE,TRUE,TRUE
466,COMPASS CONTRACT SERVICES (U.K.) LIMITED,2114954,"1,809,830",FALSE,TRUE,FALSE
467,VERTEX PHARMACEUTICALS (EUROPE) LIMITED,2907620,"1,809,715",FALSE,TRUE,FALSE
468,IKEA LIMITED,1986283,"1,809,520",FALSE,TRUE,FALSE
469,SKANSKA UK PLC,784752,"1,802,714",FALSE,TRUE,FALSE
470,ATTOCK OIL COMPANY LIMITED(THE),132501,"1,798,360",FALSE,TRUE,FALSE
471,GR BOTTLING HOLDINGS UK LIMITED,10140208,"1,790,421",FALSE,TRUE,FALSE
472,TALKTALK TELECOM GROUP LIMITED,7105891,"1,783,000",FALSE,TRUE,FALSE
473,RWE GENERATION UK PLC,3892782,"1,780,000",FALSE,TRUE,FALSE
474,INCHCAPE RETAIL LIMITED,194561,"1,762,214",FALSE,TRUE,FALSE
475,SKANSKA CONSTRUCTION UK LIMITED,191408,"1,760,138",FALSE,TRUE,FALSE
476,INFORMA PLC,8860726,"1,757,600",FALSE,TRUE,FALSE
477,TP ICAP FINANCE PLC,5807599,"1,757,000",FALSE,TRUE,FALSE
478,SIGNATURE AVIATION LIMITED,53688,"1,753,143",FALSE,TRUE,FALSE
479,EXERTIS (UK) LTD,1511931,"1,752,907",FALSE,TRUE,FALSE
480,YAZAKI EUROPE LIMITED,1490660,"1,752,063",FALSE,TRUE,FALSE
481,IMI PLC,714275,"1,751,000",FALSE,TRUE,FALSE
482,CD&R FIREFLY 4 LIMITED,9547863,"1,746,363",FALSE,TRUE,TRUE
483,CD&R FIREFLY HOLDCO LIMITED,9548683,"1,746,363",FALSE,TRUE,TRUE
484,FORD RETAIL LIMITED,191596,"1,729,307",FALSE,TRUE,FALSE
485,JET2 PLC,1295221,"1,729,300",FALSE,TRUE,FALSE
486,PETREDEC (EUROPE) LIMITED,9605998,"1,729,260",FALSE,TRUE,FALSE
487,ALLSTAR BUSINESS SOLUTIONS LIMITED,2631112,"1,724,924",FALSE,TRUE,FALSE
488,THE SAGE GROUP PLC.,2231246,"1,715,000",FALSE,TRUE,FALSE
489,URENCO LIMITED,1022786,"1,712,952",FALSE,TRUE,FALSE
490,WILLIAM HILL LIMITED,4212563,"1,711,100",FALSE,TRUE,FALSE
491,INVESTEC PLC,3633621,"1,709,397",FALSE,TRUE,FALSE
492,CATHEXIS UK HOLDINGS LIMITED,9907825,"1,708,800",FALSE,TRUE,TRUE
493,ISG LIMITED,10081578,"1,708,800",FALSE,TRUE,TRUE
494,UNITED UTILITIES PLC,2366616,"1,704,000",FALSE,TRUE,TRUE
495,UNITED UTILITIES GROUP PLC,6559020,"1,704,000",FALSE,TRUE,TRUE
496,UK POWER NETWORKS HOLDINGS LIMITED,7290590,"1,702,300",FALSE,TRUE,FALSE
497,"WORLD FUEL SERVICES EUROPE, LTD.",4846814,"1,687,539",FALSE,TRUE,FALSE
498,SYNLAB LIMITED,9630775,"1,686,577",FALSE,TRUE,FALSE
499,TESCO DISTRIBUTION LIMITED,2972724,"1,686,449",FALSE,TRUE,FALSE
500,E.ON UK ENERGY MARKETS LIMITED,9884706,"1,686,000",FALSE,TRUE,FALSE
501,SCC EMEA LIMITED,4279856,"1,684,850",FALSE,TRUE,FALSE
502,COSTAIN GROUP PLC,1393773,"1,684,000",FALSE,TRUE,FALSE
503,VESUVIUS PLC,8217766,"1,683,900",FALSE,TRUE,FALSE
504,UNITED UTILITIES WATER LIMITED,2366678,"1,680,300",FALSE,TRUE,FALSE
505,B.B. ENERGY TRADING LIMITED,4511776,"1,680,121",FALSE,TRUE,FALSE
506,PRICEWATERHOUSECOOPERS SERVICES LIMITED,728502,"1,671,686",FALSE,TRUE,FALSE
507,GLAXOSMITHKLINE INTELLECTUAL PROPERTY MANAGEMENT LIMITED,7739397,"1,668,636",FALSE,TRUE,FALSE
508,VIRGIN HOLDINGS LIMITED,3609453,"1,668,000",FALSE,TRUE,FALSE
509,NATIONAL GRID ELECTRICITY DISTRIBUTION PLC,9223384,"1,664,600",FALSE,TRUE,FALSE
510,REDROW HOMES LIMITED,1990710,"1,663,300",FALSE,TRUE,FALSE
511,VUKH LIMITED,3160887,"1,662,000",FALSE,TRUE,FALSE
512,J D WETHERSPOON PLC,1709784,"1,660,750",FALSE,TRUE,FALSE
513,MONDELEZ UK LIMITED,203663,"1,660,642",FALSE,TRUE,FALSE
514,REDROW PLC,2877315,"1,660,000",FALSE,TRUE,FALSE
515,MITCHELLS & BUTLERS RETAIL LIMITED,24542,"1,656,000",FALSE,TRUE,FALSE
516,C&J CLARK LIMITED,3314066,"1,654,700",FALSE,TRUE,FALSE
517,BESTWAY WHOLESALE LIMITED,1207120,"1,651,048",FALSE,TRUE,FALSE
518,HALCYON TOPCO LIMITED,7672785,"1,812,669",FALSE,TRUE,FALSE
519,TRAVIS PERKINS PLUMBING & HEATING LLP,OC369329,"1,633,400",FALSE,TRUE,FALSE
520,BMI GROUP HOLDINGS UK LIMITED,9984607,"1,631,052",FALSE,TRUE,FALSE
521,OCEAN PARTNERS HOLDINGS LIMITED,5171663,"1,627,761",FALSE,TRUE,FALSE
522,SYNLAB BONDCO PLC,9503922,"1,614,939",FALSE,TRUE,FALSE
523,ATOS IT SERVICES UK LIMITED,1245534,"1,614,791",FALSE,TRUE,FALSE
524,UNILEVER U.K. CENTRAL RESOURCES LIMITED,29140,"1,604,275",FALSE,TRUE,FALSE
525,SAVILLS PLC,2122174,"1,600,000",FALSE,TRUE,FALSE
526,IPG HOLDINGS (UK) LIMITED,2353279,"1,596,859",FALSE,TRUE,FALSE
527,SMITHS NEWS PLC,5195191,"1,594,300",FALSE,TRUE,FALSE
528,MERLIN ENTERTAINMENTS LIMITED,8700412,"1,594,000",FALSE,TRUE,FALSE
529,BENTLEY MOTORS LIMITED,992897,"1,593,800",FALSE,TRUE,FALSE
530,MCDONALD'S RESTAURANTS LIMITED,1002769,"1,593,489",FALSE,FALSE,FALSE
531,NESTLE UK LTD.,51491,"1,584,770",FALSE,FALSE,FALSE
532,ALLIANZ HOLDINGS PLC,5134436,"1,582,400",FALSE,FALSE,FALSE
533,COSTAIN LIMITED,610201,"1,574,814",FALSE,FALSE,FALSE
534,EUROCLEAR LIMITED,1060802,"1,572,845",FALSE,FALSE,FALSE
535,PEPCO GROUP LIMITED,9127609,"1,569,693",FALSE,FALSE,FALSE
536,SCIENSUS PHARMA SERVICES LIMITED,2759609,"1,728,171",FALSE,FALSE,FALSE
537,AMERICAN EXPRESS PAYMENT SERVICES LIMITED,6301718,"1,567,419",FALSE,FALSE,FALSE
538,JET2.COM LIMITED,2739537,"1,565,800",FALSE,FALSE,FALSE
539,DAILY MAIL AND GENERAL TRUST P L C,184594,"1,564,300",FALSE,FALSE,FALSE
540,CONVIVIALITY PLC,5592636,"1,560,081",FALSE,FALSE,FALSE
541,ABI SOUTHERN INVESTMENT LTD,10394347,"1,948,847",FALSE,FALSE,FALSE
542,SEVERN TRENT WATER LIMITED,2366686,"1,556,100",FALSE,FALSE,FALSE
543,CAPGEMINI UK PLC,943935,"1,555,534",FALSE,FALSE,FALSE
544,AVIVA LIFE HOLDINGS UK LIMITED,2403518,"1,555,514",FALSE,FALSE,FALSE
545,"QUALCOMM TECHNOLOGIES INTERNATIONAL, LTD.",3665875,"1,554,775",FALSE,FALSE,FALSE
546,GALLIFORD TRY CONSTRUCTION & INVESTMENTS HOLDINGS LIMITED,4530735,"1,553,900",FALSE,FALSE,FALSE
547,BP EXPLORATION OPERATING COMPANY LIMITED,305943,"1,550,967",FALSE,FALSE,FALSE
548,MOTT MACDONALD GROUP LIMITED,1110949,"1,548,878",FALSE,FALSE,FALSE
549,FRESNILLO PLC,6344120,"1,548,076",FALSE,FALSE,FALSE
550,MOY PARK HOLDINGS (EUROPE) LIMITED,NI070325,"1,547,526",FALSE,FALSE,FALSE
551,FUJITSU SERVICES LIMITED,96056,"1,545,400",FALSE,FALSE,FALSE
552,KIER CONSTRUCTION LIMITED,2099533,"1,545,144",FALSE,FALSE,FALSE
553,OPET INTERNATIONAL LIMITED,3155798,"1,543,133",FALSE,FALSE,FALSE
554,BRITVIC PLC,5604923,"1,540,800",FALSE,FALSE,FALSE
555,BALL BEVERAGE PACKAGING EUROPE LIMITED,2554348,"1,540,013",FALSE,FALSE,FALSE
556,CLIFFORD CHANCE LLP,OC323571,"1,540,000",FALSE,FALSE,FALSE
557,PEUGEOT MOTOR COMPANY PLC,148545,"1,539,692",FALSE,FALSE,FALSE
558,VEOLIA ENVIRONMENTAL SERVICES (UK) LIMITED,2215767,"1,530,819",FALSE,FALSE,FALSE
559,BAKKAVOR FOODS LIMITED,1060806,"1,530,602",FALSE,FALSE,FALSE
560,WATES GROUP LIMITED,1824828,"1,530,202",FALSE,FALSE,FALSE
561,PRIVATE OIL HOLDINGS OMAN LIMITED,329973,"1,529,047",FALSE,FALSE,FALSE
562,SPECTRIS PLC,2025003,"1,525,600",FALSE,FALSE,FALSE
563,COGNIZANT WORLDWIDE LIMITED,7195160,"1,523,078",FALSE,FALSE,FALSE
564,ALLEN & OVERY LLP,OC306763,"1,519,300",FALSE,FALSE,FALSE
565,WATES CONSTRUCTION LIMITED,1977948,"1,517,430",FALSE,FALSE,FALSE
566,AGGREKO LIMITED,SC177553,"1,730,000",FALSE,FALSE,FALSE
567,ILLUMINA CAMBRIDGE LIMITED,3625145,"1,586,191",FALSE,FALSE,FALSE
568,WILKO LIMITED,365335,"1,512,763",FALSE,FALSE,TRUE
569,"WILKINSON HARDWARE STORES, LIMITED",8856837,"1,512,763",FALSE,FALSE,TRUE
570,RS GROUP PLC,647788,"1,511,700",FALSE,FALSE,FALSE
571,ARUP GROUP LIMITED,1312454,"1,509,500",FALSE,FALSE,FALSE
572,PRINCES LIMITED,2328824,"1,506,781",FALSE,FALSE,FALSE
573,MOY PARK LIMITED,NI004842,"1,506,485",FALSE,FALSE,FALSE
574,AB INBEV UK LIMITED,3982132,"1,501,928",FALSE,FALSE,FALSE
575,NATIONAL FARMERS UNION MUTUAL INSURANCE SOCIETY LIMITED(THE),111982,"1,499,000",FALSE,FALSE,FALSE
576,POUNDLAND LIMITED,2495645,"2,245,804",FALSE,FALSE,FALSE
577,PETROINEOS FUELS LIMITED,7003774,"1,494,527",FALSE,FALSE,FALSE
578,PUMA ENERGY (UK) LIMITED,9156625,"1,489,738",FALSE,FALSE,FALSE
579,OM GROUP (UK) LIMITED,3591572,"1,486,171",FALSE,FALSE,FALSE
580,MABANAFT LIMITED,2960732,"1,482,190",FALSE,FALSE,FALSE
581,SYNTHOMER PLC,98381,"1,480,200",FALSE,FALSE,FALSE
582,HARDWICKE INVESTMENTS LIMITED,6454113,"1,479,909",FALSE,FALSE,FALSE
583,HYUNDAI MOTOR UK LIMITED,5446560,"1,478,998",FALSE,FALSE,FALSE
584,KUEHNE + NAGEL LIMITED,1722216,"1,477,643",FALSE,FALSE,FALSE
585,PETCO TRADING (UK) LIMITED,6695912,"1,475,023",FALSE,FALSE,FALSE
586,COMPUTACENTER (UK) LIMITED,1584718,"1,473,158",FALSE,FALSE,FALSE
587,LAING O'ROURKE DELIVERY LIMITED,4309402,"1,468,490",FALSE,FALSE,FALSE
588,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,2020394,"1,465,656",FALSE,FALSE,FALSE
589,OCADO GROUP PLC,7098618,"1,463,800",FALSE,FALSE,FALSE
590,PERKINS ENGINES COMPANY LIMITED,2089227,"1,462,211",FALSE,FALSE,FALSE
591,DISCOVERY COMMUNICATIONS EUROPE LIMITED,5039068,"1,461,704",FALSE,FALSE,FALSE
592,MICRON EUROPE LIMITED,2341071,"1,461,303",FALSE,FALSE,FALSE
593,MERCEDES-BENZ FINANCIAL SERVICES UK LIMITED,2472364,"1,457,292",FALSE,FALSE,FALSE
594,EXXONMOBIL MARINE LIMITED,3898950,"1,455,365",FALSE,FALSE,FALSE
595,CAPITA BUSINESS SERVICES LTD,2299747,"1,454,791",FALSE,FALSE,FALSE
596,TOP GUN REALISATIONS 90 LIMITED,5810406,"1,454,700",FALSE,FALSE,FALSE
597,FRONTIER AGRICULTURE LIMITED,5288567,"1,447,516",FALSE,FALSE,FALSE
598,AXA PPP HEALTHCARE LIMITED,3148119,"1,445,900",FALSE,FALSE,FALSE
599,ALLIANZ INSURANCE PLC,84638,"1,445,500",FALSE,FALSE,FALSE
600,SHOP DIRECT HOME SHOPPING LIMITED,4663281,"1,443,600",FALSE,FALSE,FALSE
